step,sim_time,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,action_0,action_1,action_2,action_3,action_4,action_5,root_pos_w_0,root_pos_w_1,root_pos_w_2,root_quat_w_0,root_quat_w_1,root_quat_w_2,root_quat_w_3,root_lin_vel_b_0,root_lin_vel_b_1,root_lin_vel_b_2,root_ang_vel_b_0,root_ang_vel_b_1,root_ang_vel_b_2,joint_pos_servo2,joint_pos_servo1,joint_pos_servo4,joint_pos_servo3,joint_pos_wheel1,joint_pos_wheel2,joint_vel_servo2,joint_vel_servo1,joint_vel_servo4,joint_vel_servo3,joint_vel_wheel1,joint_vel_wheel2,computed_torque_0,computed_torque_1,computed_torque_2,computed_torque_3,computed_torque_4,computed_torque_5,applied_torque_0,applied_torque_1,applied_torque_2,applied_torque_3,applied_torque_4,applied_torque_5
32,0.66,-0.01098435465246439,0.0029561014380306005,0.0016832819674164057,-0.010703261010348797,0.1731671243906021,-0.0041542453691363335,-0.0008845117408782244,-5.4765172535553575e-05,-0.9999995231628418,0.0,0.0,0.0,0.27000001072883606,0.0,0.2700825035572052,5.476519436342642e-05,-0.0046814680099487305,-0.02441650629043579,0.04367399215698242,0.044809579849243164,5.621963977813721,6.212645053863525,1.1544818878173828,1.2316911220550537,-0.05354057624936104,-0.08026965707540512,-5.056966781616211,-5.241444110870361,0.11274158954620361,0.07022525370121002,0.1615755259990692,0.07012613117694855,-0.6419308185577393,-0.6512898802757263,0.12087558954954147,0.10451123118400574,0.15627843141555786,0.09714704751968384,-0.6869763135910034,-0.7823042273521423,-0.001057867077179253,-2.8709182515740395e-05,0.27036598324775696,9.359496289107483e-06,0.0026369490660727024,0.0012018585111945868,0.9999957084655762,-0.019972005859017372,0.001880620256997645,0.015773268416523933,-0.0068112872540950775,0.3078625202178955,-0.01756821945309639,0.9155281782150269,-1.8547110557556152,0.9008674621582031,-1.8544338941574097,5.513443470001221,6.088611125946045,0.9810858368873596,0.11900783330202103,1.1944057941436768,0.10107260942459106,-5.454413414001465,-6.259582042694092,-0.17144882678985596,0.09175992012023926,0.6198753714561462,0.6152810454368591,-0.08621406555175781,-0.008362770080566406,-0.17144882678985596,0.09175992012023926,0.6198753714561462,0.6152810454368591,-0.08621406555175781,-0.008362770080566406
33,0.68,-0.019972005859017372,0.001880620256997645,0.015773268416523933,-0.0068112872540950775,0.3078625202178955,-0.01756821945309639,0.005273852963000536,-2.5057392122107558e-05,-0.9999856948852539,0.0,0.0,0.0,0.27000001072883606,0.0,0.27036598324775696,2.5057739549083635e-05,0.015528202056884766,0.0008674860000610352,0.045288920402526855,0.04556608200073242,5.513443470001221,6.088611125946045,0.9810858368873596,1.1944057941436768,0.11900783330202103,0.10107260942459106,-5.454413414001465,-6.259582042694092,0.12087558954954147,0.10451123118400574,0.15627843141555786,0.09714704751968384,-0.6869763135910034,-0.7823042273521423,0.12658555805683136,0.11204446107149124,0.17437173426151276,0.1128896176815033,-0.7093132734298706,-0.8308428525924683,-0.0015114647103473544,-2.7592075639404356e-05,0.27072015404701233,1.7272204786422662e-06,0.005816533230245113,0.0012199992779642344,0.9999822974205017,-0.03117867186665535,0.0014955701772123575,0.015581903979182243,-0.005607739090919495,0.30599796772003174,-0.023037763312458992,0.9344754815101624,-1.851333737373352,0.9256577491760254,-1.8515598773956299,5.400938987731934,5.9560322761535645,0.94677734375,0.17599736154079437,1.2042486667633057,0.17113734781742096,-5.633040904998779,-6.654383182525635,-0.2076512575149536,0.12523341178894043,0.5630919933319092,0.6187490224838257,-0.08042430877685547,0.010352134704589844,-0.2076512575149536,0.12523341178894043,0.5630919933319092,0.6187490224838257,-0.08042430877685547,0.010352134704589844
34,0.7000000000000001,-0.03117867186665535,0.0014955701772123575,0.015581903979182243,-0.005607739090919495,0.30599796772003174,-0.023037763312458992,0.011632855981588364,-1.7646712876739912e-05,-0.9999321699142456,0.0,0.0,0.0,0.27000001072883606,0.0,0.27072015404701233,1.7647906133788638e-05,0.034475505352020264,0.0256577730178833,0.04866623878479004,0.04844009876251221,5.400938987731934,5.9560322761535645,0.94677734375,1.2042486667633057,0.17599736154079437,0.17113734781742096,-5.633040904998779,-6.654383182525635,0.12658555805683136,0.11204446107149124,0.17437173426151276,0.1128896176815033,-0.7093132734298706,-0.8308428525924683,0.13628779351711273,0.11438606679439545,0.18536023795604706,0.11723238229751587,-0.723112940788269,-0.8453252911567688,-0.002194570144638419,-3.0222930945456028e-05,0.2709770202636719,1.502993427493493e-07,0.008892806246876717,0.0012297331122681499,0.9999597072601318,-0.04123086482286453,0.0009903485188260674,0.0087848249822855,-0.003812928218394518,0.3083256781101227,-0.021353235468268394,0.9530750513076782,-1.8477319478988647,0.9498947858810425,-1.8479955196380615,5.286138534545898,5.8206963539123535,0.9283633232116699,0.1734716296195984,1.1769511699676514,0.18558871746063232,-5.748197078704834,-6.772461891174316,-0.21213102340698242,0.12180805206298828,0.5576848983764648,0.5890671014785767,-0.07343769073486328,0.01779651641845703,-0.21213102340698242,0.12180805206298828,0.5576848983764648,0.5890671014785767,-0.07343769073486328,0.01779651641845703
35,0.72,-0.04123086482286453,0.0009903485188260674,0.0087848249822855,-0.003812928218394518,0.3083256781101227,-0.021353235468268394,0.01778489537537098,-2.217214205302298e-05,-0.9998418688774109,0.0,0.0,0.0,0.27000001072883606,0.0,0.2709770202636719,2.217565088358242e-05,0.05307507514953613,0.04989480972290039,0.052268028259277344,0.052004456520080566,5.286138534545898,5.8206963539123535,0.9283633232116699,1.1769511699676514,0.1734716296195984,0.18558871746063232,-5.748197078704834,-6.772461891174316,0.13628779351711273,0.11438606679439545,0.18536023795604706,0.11723238229751587,-0.723112940788269,-0.8453252911567688,0.14550834894180298,0.1175500899553299,0.19139420986175537,0.12119345366954803,-0.7224048376083374,-0.8351234197616577,-0.0030944470781832933,-3.2282579923048615e-05,0.27109378576278687,-3.3423532386223087e-06,0.011821539141237736,0.0012354841455817223,0.9999293088912964,-0.05084266886115074,0.0010087682167068124,0.0019422655459493399,-0.0039610168896615505,0.29545873403549194,-0.01704760268330574,0.9712307453155518,-1.8444000482559204,0.9729694724082947,-1.8442538976669312,5.17119026184082,5.68671178817749,0.9018232822418213,0.16376595199108124,1.1188775300979614,0.19693203270435333,-5.75006628036499,-6.692906379699707,-0.19679391384124756,0.10795974731445312,0.589233934879303,0.5786079168319702,-0.056847572326660156,0.023286819458007812,-0.19679391384124756,0.10795974731445312,0.589233934879303,0.5786079168319702,-0.056847572326660156,0.023286819458007812
36,0.74,-0.05084266886115074,0.0010087682167068124,0.0019422655459493399,-0.0039610168896615505,0.29545873403549194,-0.01704760268330574,0.023641414940357208,-2.2526415705215186e-05,-0.9997202754020691,0.0,0.0,0.0,0.27000001072883606,0.0,0.27109378576278687,2.253271304653026e-05,0.07123076915740967,0.07296949625015259,0.05559992790222168,0.05574607849121094,5.17119026184082,5.68671178817749,0.9018232822418213,1.1188775300979614,0.16376595199108124,0.19693203270435333,-5.75006628036499,-6.692906379699707,0.14550834894180298,0.1175500899553299,0.19139420986175537,0.12119345366954803,-0.7224048376083374,-0.8351234197616577,0.15304580330848694,0.12088144570589066,0.19405831396579742,0.1246519535779953,-0.7080466151237488,-0.8072278499603271,-0.0041976687498390675,-3.4479424357414246e-05,0.27109548449516296,-7.00060718372697e-06,0.014479597099125385,0.001247067702934146,0.999894380569458,-0.059632137417793274,0.0009641904616728425,-0.0035663065500557423,-0.004132110625505447,0.27029141783714294,-0.016580412164330482,0.9886902570724487,-1.8412814140319824,0.9945055842399597,-1.8403997421264648,5.058260917663574,5.557006359100342,0.8658143877983093,0.15752176940441132,1.0406386852264404,0.20439134538173676,-5.642954349517822,-6.470120429992676,-0.17344677448272705,0.08835983276367188,0.6187178492546082,0.5661813020706177,-0.038852691650390625,0.02716064453125,-0.17344677448272705,0.08835983276367188,0.6187178492546082,0.5661813020706177,-0.038852691650390625,0.02716064453125
37,0.76,-0.059632137417793274,0.0009641904616728425,-0.0035663065500557423,-0.004132110625505447,0.27029141783714294,-0.016580412164330482,0.028956152498722076,-2.2114341845735908e-05,-0.9995806217193604,0.0,0.0,0.0,0.27000001072883606,0.0,0.27109548449516296,2.212361869169399e-05,0.08869028091430664,0.09450560808181763,0.05871856212615967,0.059600234031677246,5.058260917663574,5.557006359100342,0.8658143877983093,1.0406386852264404,0.15752176940441132,0.20439134538173676,-5.642954349517822,-6.470120429992676,0.15304580330848694,0.12088144570589066,0.19405831396579742,0.1246519535779953,-0.7080466151237488,-0.8072278499603271,0.15860426425933838,0.12386775016784668,0.19423769414424896,0.12733913958072662,-0.6817926168441772,-0.766011655330658,-0.005483423825353384,-3.671497688628733e-05,0.27101078629493713,-1.1369207641109824e-05,0.0167847890406847,0.0012508993968367577,0.9998583197593689,-0.06731073558330536,0.0012083493638783693,-0.007625932805240154,-0.005048113875091076,0.2374657392501831,-0.012909168377518654,1.005219578742981,-1.8383393287658691,1.0142555236816406,-1.836520791053772,4.94926643371582,5.433765888214111,0.8148854374885559,0.15166330337524414,0.9543023705482483,0.20438316464424133,-5.440646648406982,-6.1409502029418945,-0.15480399131774902,0.07343828678131104,0.6442278623580933,0.5534716248512268,-0.023413658142089844,0.02947998046875,-0.15480399131774902,0.07343828678131104,0.6442278623580933,0.5534716248512268,-0.023413658142089844,0.02947998046875
38,0.78,-0.06731073558330536,0.0012083493638783693,-0.007625932805240154,-0.005048113875091076,0.2374657392501831,-0.012909168377518654,0.03356485068798065,-1.9256969608250074e-05,-0.9994364976882935,0.0,0.0,0.0,0.27000001072883606,0.0,0.27101078629493713,1.9267825337010436e-05,0.10521960258483887,0.11425554752349854,0.06166064739227295,0.06347918510437012,4.94926643371582,5.433765888214111,0.8148854374885559,0.9543023705482483,0.15166330337524414,0.20438316464424133,-5.440646648406982,-6.1409502029418945,0.15860426425933838,0.12386775016784668,0.19423769414424896,0.12733913958072662,-0.6817926168441772,-0.766011655330658,0.1621682196855545,0.12637431919574738,0.19226215779781342,0.1291312277317047,-0.6451209783554077,-0.7144620418548584,-0.006926259025931358,-3.98254778701812e-05,0.27086877822875977,-1.4546334568876773e-05,0.018688835203647614,0.0012526982463896275,0.9998244643211365,-0.07375230640172958,0.0013498219195753336,-0.010381673462688923,-0.005592054687440395,0.19914986193180084,-0.010673166252672672,1.020578384399414,-1.8355616331100464,1.032076358795166,-1.8327354192733765,4.845890045166016,5.3186798095703125,0.7544099688529968,0.1449824720621109,0.8588777780532837,0.20004630088806152,-5.154971122741699,-5.729024887084961,-0.12574028968811035,0.049553632736206055,0.6625293493270874,0.5476678609848022,-0.008048057556152344,0.03148841857910156,-0.12574028968811035,0.049553632736206055,0.6625293493270874,0.5476678609848022,-0.008048057556152344,0.03148841857910156
39,0.8,-0.07375230640172958,0.0013498219195753336,-0.010381673462688923,-0.005592054687440395,0.19914986193180084,-0.010673166252672672,0.03737114742398262,-1.773537769622635e-05,-0.9993010759353638,0.0,0.0,0.0,0.27000001072883606,0.0,0.27086877822875977,1.774777592800092e-05,0.12057840824127197,0.13207638263702393,0.0644383430480957,0.06726455688476562,4.845890045166016,5.3186798095703125,0.7544099688529968,0.8588777780532837,0.1449824720621109,0.20004630088806152,-5.154971122741699,-5.729024887084961,0.1621682196855545,0.12637431919574738,0.19226215779781342,0.1291312277317047,-0.6451209783554077,-0.7144620418548584,0.16392004489898682,0.12818777561187744,0.18868716061115265,0.13006702065467834,-0.5997928380966187,-0.654934287071228,-0.008498161099851131,-4.281222936697304e-05,0.2706961929798126,-1.7844127796706744e-05,0.02016461081802845,0.0012557745212689042,0.9997957944869995,-0.07884193956851959,0.0017751199193298817,-0.011911642737686634,-0.007171907927840948,0.15810325741767883,-0.007696541026234627,1.0345919132232666,-1.8329620361328125,1.0478975772857666,-1.8291499614715576,4.749552249908447,5.213054180145264,0.6870828866958618,0.13555708527565002,0.7598965167999268,0.19392059743404388,-4.798339366912842,-5.252565383911133,-0.0948190689086914,0.025135040283203125,0.6722886562347412,0.5484288930892944,0.00634765625,0.033415794372558594,-0.0948190689086914,0.025135040283203125,0.6722886562347412,0.5484288930892944,0.00634765625,0.033415794372558594
40,0.8200000000000001,-0.07884193956851959,0.0017751199193298817,-0.011911642737686634,-0.007171907927840948,0.15810325741767883,-0.007696541026234627,0.04032102972269058,-1.496343975304626e-05,-0.9991863965988159,0.0,0.0,0.0,0.27000001072883606,0.0,0.2706961929798126,1.4975619706092402e-05,0.1345919370651245,0.1478976011276245,0.06703794002532959,0.07085001468658447,4.749552249908447,5.213054180145264,0.6870828866958618,0.7598965167999268,0.13555708527565002,0.19392059743404388,-4.798339366912842,-5.252565383911133,0.16392004489898682,0.12818777561187744,0.18868716061115265,0.13006702065467834,-0.5997928380966187,-0.654934287071228,0.16409018635749817,0.12913964688777924,0.18383121490478516,0.13014470040798187,-0.5474389791488647,-0.5893604159355164,-0.010170605033636093,-4.700724093709141e-05,0.270515501499176,-1.918194357131142e-05,0.0211939699947834,0.0012550447136163712,0.9997745156288147,-0.08265817910432816,0.001246022991836071,-0.012428897432982922,-0.004999431315809488,0.11426383256912231,-0.0041798935271799564,1.0471452474594116,-1.8305758237838745,1.0616966485977173,-1.8258732557296753,4.661398887634277,5.117874622344971,0.612774670124054,0.12563414871692657,0.6616637110710144,0.17940498888492584,-4.385542392730713,-4.728152275085449,-0.07164585590362549,0.008173823356628418,0.6833491325378418,0.5396043062210083,0.017699241638183594,0.03378772735595703,-0.07164585590362549,0.008173823356628418,0.6833491325378418,0.5396043062210083,0.017699241638183594,0.03378772735595703
41,0.84,-0.08265817910432816,0.001246022991836071,-0.012428897432982922,-0.004999431315809488,0.11426383256912231,-0.0041798935271799564,0.04237842932343483,-1.4843524695606902e-05,-0.9991013407707214,0.0,0.0,0.0,0.27000001072883606,0.0,0.270515501499176,1.4856870620860718e-05,0.14714527130126953,0.1616966724395752,0.06942415237426758,0.0741267204284668,4.661398887634277,5.117874622344971,0.612774670124054,0.6616637110710144,0.12563414871692657,0.17940498888492584,-4.385542392730713,-4.728152275085449,0.16409018635749817,0.12913964688777924,0.18383121490478516,0.13014470040798187,-0.5474389791488647,-0.5893604159355164,0.16288994252681732,0.12889595329761505,0.1780698150396347,0.12924446165561676,-0.4901098310947418,-0.5196102261543274,-0.011915095150470734,-5.0986564019694924e-05,0.2703438103199005,-2.0821955331484787e-05,0.021776754409074783,0.0012534442357718945,0.9997619986534119,-0.08520056307315826,0.0016750367358326912,-0.01193653978407383,-0.0064377738162875175,0.07058621942996979,-0.001334638218395412,1.0581759214401245,-1.8284635543823242,1.0735057592391968,-1.8230290412902832,4.582264423370361,5.033833026885986,0.5369343757629395,0.11034297943115234,0.5641745924949646,0.158955380320549,-3.931722640991211,-4.170423984527588,-0.04336845874786377,-0.013849973678588867,0.6822682619094849,0.5486131906509399,0.028719425201416016,0.03355121612548828,-0.04336845874786377,-0.013849973678588867,0.6822682619094849,0.5486131906509399,0.028719425201416016,0.03355121612548828
42,0.86,-0.08520056307315826,0.0016750367358326912,-0.01193653978407383,-0.0064377738162875175,0.07058621942996979,-0.001334638218395412,0.043543193489313126,-1.295789479627274e-05,-0.9990512728691101,0.0,0.0,0.0,0.27000001072883606,0.0,0.2703438103199005,1.2970197531103622e-05,0.15817594528198242,0.1735057830810547,0.07153642177581787,0.07697093486785889,4.582264423370361,5.033833026885986,0.5369343757629395,0.5641745924949646,0.11034297943115234,0.158955380320549,-3.931722640991211,-4.170423984527588,0.16288994252681732,0.12889595329761505,0.1780698150396347,0.12924446165561676,-0.4901098310947418,-0.5196102261543274,0.1605483740568161,0.12761066854000092,0.17158108949661255,0.12737013399600983,-0.42915746569633484,-0.44756799936294556,-0.013705052435398102,-5.4784497478976846e-05,0.2701932191848755,-2.2576985429623164e-05,0.021922072395682335,0.0012513233814388514,0.9997588992118835,-0.08655697852373123,0.0014186697080731392,-0.010783414356410503,-0.005160689819604158,0.027676720172166824,0.0027404972352087498,1.0676594972610474,-1.826686143875122,1.0833879709243774,-1.82069993019104,4.512758731842041,4.961312770843506,0.457638680934906,0.09420758485794067,0.4726365804672241,0.13173677027225494,-3.448305368423462,-3.5936596393585205,-0.02197319269180298,-0.028563261032104492,0.6842886209487915,0.5521371364593506,0.037372589111328125,0.03341197967529297,-0.02197319269180298,-0.028563261032104492,0.6842886209487915,0.5521371364593506,0.037372589111328125,0.03341197967529297
43,0.88,-0.08655697852373123,0.0014186697080731392,-0.010783414356410503,-0.005160689819604158,0.027676720172166824,0.0027404972352087498,0.04383362829685211,-9.720122761791572e-06,-0.9990388751029968,0.0,0.0,0.0,0.27000001072883606,0.0,0.2701932191848755,9.729472367325798e-06,0.16765952110290527,0.18338799476623535,0.07331383228302002,0.07930004596710205,4.512758731842041,4.961312770843506,0.457638680934906,0.4726365804672241,0.09420758485794067,0.13173677027225494,-3.448305368423462,-3.5936596393585205,0.1605483740568161,0.12761066854000092,0.17158108949661255,0.12737013399600983,-0.42915746569633484,-0.44756799936294556,0.15703216195106506,0.12526153028011322,0.16460005939006805,0.12464329600334167,-0.36655378341674805,-0.3750338852405548,-0.015513746067881584,-5.905806028749794e-05,0.27007126808166504,-2.291133569087833e-05,0.021660322323441505,0.001249158289283514,0.999764621257782,-0.08680015057325363,0.0012018652632832527,-0.009232262149453163,-0.004191069398075342,-0.01242864690721035,0.00428481912240386,1.0755963325500488,-1.825290560722351,1.0914154052734375,-1.8189555406570435,4.453187465667725,4.900400638580322,0.38020655512809753,0.07513754814863205,0.38281670212745667,0.1010005921125412,-2.950364351272583,-3.0133299827575684,-0.0030194520950317383,-0.04109048843383789,0.6785310506820679,0.56061851978302,0.04329633712768555,0.03318357467651367,-0.0030194520950317383,-0.04109048843383789,0.6785310506820679,0.56061851978302,0.04329633712768555,0.03318357467651367
44,0.9,-0.08680015057325363,0.0012018652632832527,-0.009232262149453163,-0.004191069398075342,-0.01242864690721035,0.00428481912240386,0.0433105044066906,-8.302456990350038e-06,-0.9990617036819458,0.0,0.0,0.0,0.27000001072883606,0.0,0.27007126808166504,8.310254088428337e-06,0.17559635639190674,0.1914154291152954,0.07470941543579102,0.08104443550109863,4.453187465667725,4.900400638580322,0.38020655512809753,0.38281670212745667,0.07513754814863205,0.1010005921125412,-2.950364351272583,-3.0133299827575684,0.15703216195106506,0.12526153028011322,0.16460005939006805,0.12464329600334167,-0.36655378341674805,-0.3750338852405548,0.1525629460811615,0.12211756408214569,0.1572410613298416,0.12140071392059326,-0.3041607141494751,-0.30405837297439575,-0.017317693680524826,-6.332543853204697e-05,0.26998186111450195,-2.2898117094882764e-05,0.021033670753240585,0.001246814732439816,0.9997779726982117,-0.08598373830318451,0.0010275247041136026,-0.007443113252520561,-0.0034162639640271664,-0.04834027960896492,0.005261758342385292,1.0820130109786987,-1.8243108987808228,1.0976760387420654,-1.8178199529647827,4.403554916381836,4.850865364074707,0.304479718208313,0.05432119965553284,0.29694753885269165,0.06921134144067764,-2.4532668590545654,-2.4455759525299072,0.013313472270965576,-0.05099308490753174,0.670080840587616,0.5707541704177856,0.04727602005004883,0.032709598541259766,0.013313472270965576,-0.05099308490753174,0.670080840587616,0.5707541704177856,0.04727602005004883,0.032709598541259766
45,0.92,-0.08598373830318451,0.0010275247041136026,-0.007443113252520561,-0.0034162639640271664,-0.04834027960896492,0.005261758342385292,0.042058058083057404,-6.6641150624491274e-06,-0.9991151094436646,0.0,0.0,0.0,0.27000001072883606,0.0,0.26998186111450195,6.670016773568932e-06,0.18201303482055664,0.19767606258392334,0.07568907737731934,0.08218002319335938,4.403554916381836,4.850865364074707,0.304479718208313,0.29694753885269165,0.05432119965553284,0.06921134144067764,-2.4532668590545654,-2.4455759525299072,0.1525629460811615,0.12211756408214569,0.1572410613298416,0.12140071392059326,-0.3041607141494751,-0.30405837297439575,0.14732739329338074,0.11842917650938034,0.1496364176273346,0.11792729794979095,-0.2430540919303894,-0.2358081042766571,-0.01909615285694599,-6.723657133989036e-05,0.26992663741111755,-2.262485577375628e-05,0.02008318342268467,0.0012473922688513994,0.9997974634170532,-0.08427677303552628,0.0007859107572585344,-0.005506976507604122,-0.0025862548500299454,-0.08060461282730103,0.004036317113786936,1.0869523286819458,-1.8237560987472534,1.1022745370864868,-1.8172842264175415,4.363681793212891,4.8122758865356445,0.23231568932533264,0.033608824014663696,0.2150472104549408,0.03777794539928436,-1.9658268690109253,-1.8995254039764404,0.02713039517402649,-0.05829182267189026,0.6595340371131897,0.582574188709259,0.04896950721740723,0.03276944160461426,0.02713039517402649,-0.05829182267189026,0.6595340371131897,0.582574188709259,0.04896950721740723,0.03276944160461426
46,0.9400000000000001,-0.08427677303552628,0.0007859107572585344,-0.005506976507604122,-0.0025862548500299454,-0.08060461282730103,0.004036317113786936,0.040158286690711975,-4.862667992711067e-06,-0.999193012714386,0.0,0.0,0.0,0.27000001072883606,0.0,0.26992663741111755,4.866594281338621e-06,0.1869523525238037,0.20227456092834473,0.07624387741088867,0.08271574974060059,4.363681793212891,4.8122758865356445,0.23231568932533264,0.2150472104549408,0.033608824014663696,0.03777794539928436,-1.9658268690109253,-1.8995254039764404,0.14732739329338074,0.11842917650938034,0.1496364176273346,0.11792729794979095,-0.2430540919303894,-0.2358081042766571,0.14147993922233582,0.114292673766613,0.14193633198738098,0.11427471041679382,-0.18403689563274384,-0.1710294783115387,-0.02083214372396469,-7.156345236580819e-05,0.2699044644832611,-2.137460069207009e-05,0.01884796842932701,0.0012455369578674436,0.9998214840888977,-0.08186976611614227,0.0004152224282734096,-0.003605616744607687,-0.0012055023107677698,-0.1094057634472847,0.0035329742822796106,1.0904836654663086,-1.8236204385757446,1.1053221225738525,-1.8173211812973022,4.333253860473633,4.7840895652771,0.16277338564395905,0.013364222832024097,0.13982610404491425,0.007434685714542866,-1.494565486907959,-1.3807305097579956,0.038995176553726196,-0.06361806392669678,0.6476929187774658,0.5949468016624451,0.05037641525268555,0.031604766845703125,0.038995176553726196,-0.06361806392669678,0.6476929187774658,0.5949468016624451,0.05037641525268555,0.031604766845703125
47,0.96,-0.08186976611614227,0.0004152224282734096,-0.003605616744607687,-0.0012055023107677698,-0.1094057634472847,0.0035329742822796106,0.03768926113843918,-4.210112820146605e-06,-0.9992890954017639,0.0,0.0,0.0,0.27000001072883606,0.0,0.2699044644832611,4.213105057715438e-06,0.1904836893081665,0.20532214641571045,0.07637953758239746,0.08267879486083984,4.333253860473633,4.7840895652771,0.16277338564395905,0.13982610404491425,0.013364222832024097,0.007434685714542866,-1.494565486907959,-1.3807305097579956,0.14147993922233582,0.114292673766613,0.14193633198738098,0.11427471041679382,-0.18403689563274384,-0.1710294783115387,0.13514967262744904,0.10986164957284927,0.13420245051383972,0.11050380766391754,-0.1276399940252304,-0.1103026494383812,-0.022513920441269875,-7.476324390154332e-05,0.2699122130870819,-2.1358584490371868e-05,0.017359960824251175,0.0012456001713871956,0.999848484992981,-0.0789819285273552,0.00047104430268518627,-0.001858660951256752,-0.0012493920512497425,-0.13533496856689453,0.005382524337619543,1.0926845073699951,-1.823899507522583,1.1069371700286865,-1.8178874254226685,4.311880111694336,4.765649318695068,0.09687656164169312,-0.008311521261930466,0.07054605334997177,-0.01915227808058262,-1.0426422357559204,-0.8955417275428772,0.045477017760276794,-0.06381407380104065,0.633577823638916,0.6091009974479675,0.04956388473510742,0.030919432640075684,0.045477017760276794,-0.06381407380104065,0.633577823638916,0.6091009974479675,0.04956388473510742,0.030919432640075684
48,0.98,-0.0789819285273552,0.00047104430268518627,-0.001858660951256752,-0.0012493920512497425,-0.13533496856689453,0.005382524337619543,0.0347147136926651,-5.364418029785156e-07,-0.9993970990180969,0.0,0.0,0.0,0.27000001072883606,0.0,0.2699122130870819,5.367656399357656e-07,0.19268453121185303,0.20693719387054443,0.07610046863555908,0.08211255073547363,4.311880111694336,4.765649318695068,0.09687656164169312,0.07054605334997177,-0.008311521261930466,-0.01915227808058262,-1.0426422357559204,-0.8955417275428772,0.13514967262744904,0.10986164957284927,0.13420245051383972,0.11050380766391754,-0.1276399940252304,-0.1103026494383812,0.1286490559577942,0.10547670722007751,0.1264946460723877,0.10677118599414825,-0.07532825320959091,-0.05488429218530655,-0.02413073368370533,-7.908781117293984e-05,0.26994505524635315,-1.8770484530250542e-05,0.01565924659371376,0.0012448171619325876,0.9998765587806702,-0.07566540688276291,0.00022493975120596588,-0.0003254106268286705,-0.00017756156739778817,-0.15746146440505981,0.006739193573594093,1.0936517715454102,-1.8245521783828735,1.1072555780410767,-1.8189241886138916,4.298915386199951,4.7561421394348145,0.0353962704539299,-0.026775727048516273,0.00860130600631237,-0.043803516775369644,-0.6240695118904114,-0.4512890875339508,0.053754083812236786,-0.06602615118026733,0.6232591867446899,0.6185427308082581,0.048386454582214355,0.029119431972503662,0.053754083812236786,-0.06602615118026733,0.6232591867446899,0.6185427308082581,0.048386454582214355,0.029119431972503662
49,1.0,-0.07566540688276291,0.00022493975120596588,-0.0003254106268286705,-0.00017756156739778817,-0.15746146440505981,0.006739193573594093,0.0313146747648716,-1.4494653441943228e-06,-0.9995093941688538,0.0,0.0,0.0,0.27000001072883606,0.0,0.26994505524635315,1.450175886930083e-06,0.19365179538726807,0.20725560188293457,0.07544779777526855,0.08107578754425049,4.298915386199951,4.7561421394348145,0.0353962704539299,0.00860130600631237,-0.026775727048516273,-0.043803516775369644,-0.6240695118904114,-0.4512890875339508,0.1286490559577942,0.10547670722007751,0.1264946460723877,0.10677118599414825,-0.07532825320959091,-0.05488429218530655,0.12216309458017349,0.10133220255374908,0.11898472160100937,0.1033032238483429,-0.02836761064827442,-0.005587138235569,-0.02567388489842415,-8.253306441474706e-05,0.26999786496162415,-1.7295074940193444e-05,0.013788464479148388,0.0012443388113752007,0.9999040961265564,-0.07201119512319565,0.00015154217544477433,0.0009561730548739433,2.8574024327099323e-05,-0.1755867898464203,0.005539936479181051,1.0935150384902954,-1.8255285024642944,1.106410026550293,-1.8203431367874146,4.29353141784668,4.754586696624756,-0.01788097806274891,-0.042986705899238586,-0.04832376539707184,-0.06367039680480957,-0.24733009934425354,-0.056421149522066116,0.05811111629009247,-0.06472866982221603,0.6116737127304077,0.6288034915924072,0.045907557010650635,0.027316801249980927,0.05811111629009247,-0.06472866982221603,0.6116737127304077,0.6288034915924072,0.045907557010650635,0.027316801249980927
