policy_step,sim_time,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,leg_target_servo2,leg_target_servo1,leg_target_servo4,leg_target_servo3,wheel_velocity_target_wheel1,wheel_velocity_target_wheel2,applied_ctrl_servo2,applied_ctrl_servo1,applied_ctrl_servo4,applied_ctrl_servo3,applied_ctrl_wheel1,applied_ctrl_wheel2,actuator_force_servo2,actuator_force_servo1,actuator_force_servo4,actuator_force_servo3,actuator_force_wheel1,actuator_force_wheel2
99,1.9799999999999798,0.03223486244678497,1.963472277566325e-05,-0.01809566468000412,0.0006197405164130032,0.00370771624147892,0.0011350003769621253,-0.4705352485179901,0.00031207839492708445,-0.8823811411857605,0.0,0.0,0.0,0.27000001072883606,0.0,0.270878404378891,-0.0003536775184329599,0.6701945066452026,0.6702291965484619,0.12224626541137695,0.12329626083374023,0.5770156979560852,0.6290274858474731,-8.384427019336727e-06,-1.2656567378144246e-05,-0.00797040481120348,-0.008018925786018372,0.5948365926742554,0.6012362241744995,1.255358099937439,0.1383737325668335,1.2000364065170288,0.14349055290222168,0.07447218149900436,0.07536530494689941,1.2540411949157715,0.13826937973499298,1.1993283033370972,0.1433820277452469,0.07385159283876419,0.07474954426288605,1.5700000524520874,-1.727163314819336,1.5700000524520874,-1.7207725048065186,0.5908127427101135,0.5979963541030884,1.5700000524520874,-1.7270327806472778,1.5700000524520874,-1.7206368446350098,0.5957774519920349,0.6029224395751953,-0.001937498333797194,0.5229605264552575,-0.0022757558683075274,0.5765164723747276,0.0017895028271257551,0.0032798434395528986
100,1.9999999999999793,0.0319887176156044,1.9303954104543664e-05,-0.017949046567082405,0.0006229098653420806,0.0037105102092027664,0.0011378895724192262,-0.4704689085483551,0.00031180091900750995,-0.8824164867401123,0.0,0.0,0.0,0.27000001072883606,0.0,0.27086296677589417,-0.00035334890708327293,0.6701945066452026,0.6702291965484619,0.12208843231201172,0.12313735485076904,0.5888198614120483,0.6409603357315063,-7.736401130387094e-06,-1.2709941984212492e-05,-0.007847812958061695,-0.007901298813521862,0.5898992419242859,0.5963351130485535,1.2540411949157715,0.13826937973499298,1.1993283033370972,0.1433820277452469,0.07385159283876419,0.07474954426288605,1.2527438402175903,0.13816651701927185,1.1986275911331177,0.1432744562625885,0.07324910908937454,0.07415245473384857,1.5700000524520874,-1.7272918224334717,1.5700000524520874,-1.7209069728851318,0.5859928727149963,0.5932196378707886,1.5700000524520874,-1.727163314819336,1.5700000524520874,-1.7207725048065186,0.5908127427101135,0.5979963541030884,-0.0019388340014749872,0.5229932269491258,-0.0022745634475196397,0.5765189770671064,0.001737475862974458,0.0032326393170385437
101,2.019999999999979,0.03174524009227753,1.8925658878288232e-05,-0.01780381053686142,0.0006264855619519949,0.00369199737906456,0.0011410791194066405,-0.4704027771949768,0.000311489769956097,-0.8824517726898193,0.0,0.0,0.0,0.27000001072883606,0.0,0.27084776759147644,-0.00035298216971568763,0.6701946258544922,0.6702290773391724,0.12193286418914795,0.12298059463500977,0.6005280017852783,0.6527979373931885,-7.1002982622303534e-06,-1.2748719200317282e-05,-0.007728145457804203,-0.007787385024130344,0.5851067304611206,0.5915829539299011,1.2527438402175903,0.13816651701927185,1.1986275911331177,0.1432744562625885,0.07324910908937454,0.07415245473384857,1.2514652013778687,0.13806532323360443,1.1979339122772217,0.1431679129600525,0.07266363501548767,0.0735718160867691,1.5700000524520874,-1.727418303489685,1.5700000524520874,-1.72104012966156,0.5813090801239014,0.5885745286941528,1.5700000524520874,-1.7272918224334717,1.5700000524520874,-1.7209069728851318,0.5859928727149963,0.5932196378707886,-0.0019402435499173976,0.5230283070162969,-0.0022733473052962694,0.5765181926956444,0.0016854757971678236,0.0031860968479828777
102,2.0399999999999787,0.031504739075899124,1.8569682652014308e-05,-0.01766013726592064,0.0006298563093878329,0.003656146116554737,0.001144108478911221,-0.4703371822834015,0.00031114512239582837,-0.8824867010116577,0.0,0.0,0.0,0.27000001072883606,0.0,0.27083274722099304,-0.0003525776555761695,0.6701946258544922,0.6702289581298828,0.1217796802520752,0.12282609939575195,0.61214280128479,0.6645429730415344,-6.627845777984476e-06,-1.2635654456971679e-05,-0.007611360866576433,-0.007675915025174618,0.5804499983787537,0.5869625210762024,1.2514652013778687,0.13806532323360443,1.1979339122772217,0.1431679129600525,0.07266363501548767,0.0735718160867691,1.250204086303711,0.1379653811454773,1.1972471475601196,0.14306211471557617,0.07209382206201553,0.07300679385662079,1.5700000524520874,-1.7275432348251343,1.5700000524520874,-1.7211723327636719,0.5767505764961243,0.5840543508529663,1.5700000524520874,-1.727418303489685,1.5700000524520874,-1.72104012966156,0.5813090801239014,0.5885745286941528,-0.0019413528127998347,0.5230660027222953,-0.002272483022151661,0.5765130418079707,0.001634022812980529,0.00313903860267728
103,2.0599999999999783,0.03126731514930725,1.8217710021417588e-05,-0.01751835085451603,0.0006331780459731817,0.003607039339840412,0.0011470853351056576,-0.47027239203453064,0.00031076770392246544,-0.8825212717056274,0.0,0.0,0.0,0.27000001072883606,0.0,0.27081793546676636,-0.0003521361795719713,0.6701946258544922,0.6702288389205933,0.1216287612915039,0.12267374992370605,0.6236668825149536,0.6761980056762695,-6.1792752603651024e-06,-1.2523775694717187e-05,-0.00749899260699749,-0.007568791974335909,0.5759185552597046,0.5824669599533081,1.250204086303711,0.1379653811454773,1.1972471475601196,0.14306211471557617,0.07209382206201553,0.07300679385662079,1.248960256576538,0.13786669075489044,1.1965670585632324,0.14295721054077148,0.07153932005167007,0.0724567323923111,1.5700000524520874,-1.7276666164398193,1.5700000524520874,-1.7213034629821777,0.5723145604133606,0.5796538591384888,1.5700000524520874,-1.7275432348251343,1.5700000524520874,-1.7211723327636719,0.5767505764961243,0.5840543508529663,-0.0019424790265585301,0.5231052515280972,-0.002271616827160372,0.5765044897850906,0.0015823680445423705,0.0030920000523280144
104,2.079999999999978,0.031033063307404518,1.79036123881815e-05,-0.017378490418195724,0.0006362913409247994,0.0035457678604871035,0.0011500022374093533,-0.47020861506462097,0.0003103598137386143,-0.8825552463531494,0.0,0.0,0.0,0.27000001072883606,0.0,0.2708033621311188,-0.00035166050656698644,0.6701947450637817,0.6702288389205933,0.12147998809814453,0.12252342700958252,0.6351025700569153,0.6877653002738953,-5.795973265776411e-06,-1.2380151019897312e-05,-0.007390695158392191,-0.007465206552296877,0.5715094208717346,0.5780910849571228,1.248960256576538,0.13786669075489044,1.1965670585632324,0.14295721054077148,0.07153932005167007,0.0724567323923111,1.2477322816848755,0.1377691924571991,1.1958932876586914,0.14285296201705933,0.07099946588277817,0.07192109525203705,1.5700000524520874,-1.7277884483337402,1.5700000524520874,-1.7214337587356567,0.5679957270622253,0.5753687620162964,1.5700000524520874,-1.7276666164398193,1.5700000524520874,-1.7213034629821777,0.5723145604133606,0.5796538591384888,-0.001943501794405833,0.5231465406875024,-0.002270821310890625,0.5764931331194809,0.0015309317212914841,0.003044831526893388
105,2.0999999999999774,0.030802028253674507,1.7588432456250302e-05,-0.017240628600120544,0.0006392708164639771,0.003473822260275483,0.001152688986621797,-0.4701460599899292,0.0003099227324128151,-0.8825885653495789,0.0,0.0,0.0,0.27000001072883606,0.0,0.2707889676094055,-0.0003511520044412464,0.6701947450637817,0.6702287197113037,0.12133324146270752,0.12237513065338135,0.6464523077011108,0.6992473006248474,-5.456916824186919e-06,-1.2218482879688963e-05,-0.007286380510777235,-0.007365602999925613,0.5672174096107483,0.5738307237625122,1.2477322816848755,0.1377691924571991,1.1958932876586914,0.14285296201705933,0.07099946588277817,0.07192109525203705,1.2465198040008545,0.13767266273498535,1.1952259540557861,0.14274945855140686,0.07047336548566818,0.07139892876148224,1.5700000524520874,-1.7279090881347656,1.5700000524520874,-1.7215631008148193,0.5637869238853455,0.5711914300918579,1.5700000524520874,-1.7277884483337402,1.5700000524520874,-1.7214337587356567,0.5679957270622253,0.5753687620162964,-0.0019444700654442926,0.5231904266813601,-0.0022700641669270993,0.5764781304451816,0.0014796014982587646,0.002997352463044445
106,2.119999999999977,0.030574265867471695,1.7323585780104622e-05,-0.01710486225783825,0.0006420313729904592,0.003393369261175394,0.0011553916847333312,-0.47008487582206726,0.00030945902108214796,-0.882621169090271,0.0,0.0,0.0,0.27000001072883606,0.0,0.270774781703949,-0.00035061364178545773,0.6701948642730713,0.6702286005020142,0.12118852138519287,0.12222862243652344,0.6577182412147522,0.7106460928916931,-5.13261011292343e-06,-1.2064787370036356e-05,-0.0071865711361169815,-0.007269805762916803,0.5630354881286621,0.5696782469749451,1.2465198040008545,0.13767266273498535,1.1952259540557861,0.14274945855140686,0.07047336548566818,0.07139892876148224,1.2453224658966064,0.13757723569869995,1.1945648193359375,0.14264649152755737,0.06996061652898788,0.07088962197303772,1.5700000524520874,-1.728028416633606,1.5700000524520874,-1.7216918468475342,0.5596849322319031,0.5671169757843018,1.5700000524520874,-1.7279090881347656,1.5700000524520874,-1.7215631008148193,0.5637869238853455,0.5711914300918579,-0.0019454403564260758,0.5232350918472441,-0.0022693072972277406,0.5764610629698481,0.0014280108233397648,0.002949627178331138
107,2.1399999999999766,0.03034975379705429,1.7066076907212846e-05,-0.01697123423218727,0.0006445214967243373,0.0033055534586310387,0.0011577039258554578,-0.4700252115726471,0.0003089711826760322,-0.8826529383659363,0.0,0.0,0.0,0.27000001072883606,0.0,0.27076077461242676,-0.00035004832898266613,0.6701948642730713,0.6702284812927246,0.12104570865631104,0.12208402156829834,0.668902575969696,0.7219637632369995,-4.890164746029768e-06,-1.1855950106109958e-05,-0.007091199047863483,-0.0071783047169446945,0.5589601993560791,0.5656289458274841,1.2453224658966064,0.13757723569869995,1.1945648193359375,0.14264649152755737,0.06996061652898788,0.07088962197303772,1.2441394329071045,0.1374826431274414,1.1939094066619873,0.14254413545131683,0.06946031004190445,0.07039251923561096,1.5700000524520874,-1.7281466722488403,1.5700000524520874,-1.7218197584152222,0.5556824803352356,0.5631401538848877,1.5700000524520874,-1.728028416633606,1.5700000524520874,-1.7216918468475342,0.5596849322319031,0.5671169757843018,-0.0019462591002064045,0.5232826798392445,-0.002268682148189427,0.5764401372427734,0.0013766968456538908,0.0029011570078814053
108,2.159999999999976,0.030128514394164085,1.6842155673657544e-05,-0.016839738935232162,0.0006468006758950651,0.003211622592061758,0.0011599210556596518,-0.46996718645095825,0.00030846110894344747,-0.8826838135719299,0.0,0.0,0.0,0.27000001072883606,0.0,0.27074697613716125,-0.0003494582197163254,0.6701949834823608,0.6702284812927246,0.12090468406677246,0.12194108963012695,0.68000727891922,0.733202338218689,-4.641194209398236e-06,-1.1676010217342991e-05,-0.007000035606324673,-0.007090514060109854,0.5549845695495605,0.5616773962974548,1.2441394329071045,0.1374826431274414,1.1939094066619873,0.14254413545131683,0.06946031004190445,0.07039251923561096,1.242970585823059,0.1373889446258545,1.1932599544525146,0.14244234561920166,0.06897180527448654,0.06990687549114227,1.5700000524520874,-1.7282638549804688,1.5700000524520874,-1.7219470739364624,0.5517744421958923,0.5592550039291382,1.5700000524520874,-1.7281466722488403,1.5700000524520874,-1.7218197584152222,0.5556824803352356,0.5631401538848877,-0.001947113850835791,0.5233310498177879,-0.0022680151427110218,0.5764174268671738,0.001325032411788385,0.0028523864265235233
109,2.1799999999999757,0.029910506680607796,1.6634057828923687e-05,-0.016710404306650162,0.000648862449452281,0.0031129266135394573,0.001161897205747664,-0.4699108600616455,0.00030793112819083035,-0.882713794708252,0.0,0.0,0.0,0.27000001072883606,0.0,0.2707333266735077,-0.00034884593333117664,0.6701949834823608,0.6702283620834351,0.1207653284072876,0.12179994583129883,0.691034197807312,0.74436354637146,-4.428940883371979e-06,-1.1482015906949528e-05,-0.0069131371565163136,-0.007006758823990822,0.5511033535003662,0.557817816734314,1.242970585823059,0.1373889446258545,1.1932599544525146,0.14244234561920166,0.06897180527448654,0.06990687549114227,1.2418153285980225,0.13729605078697205,1.1926164627075195,0.14234107732772827,0.06849430501461029,0.06943188607692719,1.5700000524520874,-1.7283799648284912,1.5700000524520874,-1.7220736742019653,0.5479544401168823,0.5554550886154175,1.5700000524520874,-1.7282638549804688,1.5700000524520874,-1.7219470739364624,0.5517744421958923,0.5592550039291382,-0.0019479136782756257,0.5233812042578201,-0.0022673958354246793,0.5763918528511702,0.0012732794647896117,0.0028029318752453847
110,2.1999999999999753,0.029695728793740273,1.6445630535599776e-05,-0.016583185642957687,0.0006506876670755446,0.0030104757752269506,0.0011636334238573909,-0.4698563516139984,0.00030738295754417777,-0.8827428221702576,0.0,0.0,0.0,0.27000001072883606,0.0,0.27071988582611084,-0.00034821347799152136,0.6701951026916504,0.6702282428741455,0.120627760887146,0.12166023254394531,0.7019851803779602,0.7554491758346558,-4.243506282364251e-06,-1.1284156244073529e-05,-0.006829904392361641,-0.006926342379301786,0.5473101735115051,0.5540437698364258,1.2418153285980225,0.13729605078697205,1.1926164627075195,0.14234107732772827,0.06849430501461029,0.06943188607692719,1.2406730651855469,0.13720393180847168,1.1919786930084229,0.1422402560710907,0.06802723556756973,0.06896667182445526,1.5700000524520874,-1.7284951210021973,1.5700000524520874,-1.7221996784210205,0.5442178845405579,0.5517333745956421,1.5700000524520874,-1.7283799648284912,1.5700000524520874,-1.7220736742019653,0.5479544401168823,0.5554550886154175,-0.0019486711672360713,0.5234326898456843,-0.0022668114095427683,0.5763639704238095,0.0012213385753276906,0.002752837375670003
111,2.219999999999975,0.029484117403626442,1.6289410268655047e-05,-0.016458097845315933,0.0006521160248667002,0.00290559115819633,0.0011649627704173326,-0.46980369091033936,0.0003068195655941963,-0.8827708959579468,0.0,0.0,0.0,0.27000001072883606,0.0,0.2707065939903259,-0.0003475642006378621,0.6701951026916504,0.670228123664856,0.120491623878479,0.12152218818664551,0.7128618359565735,0.7664608359336853,-4.129462467972189e-06,-1.1038576303690206e-05,-0.006750674452632666,-0.006849381607025862,0.5436004400253296,0.5503483414649963,1.2406730651855469,0.13720393180847168,1.1919786930084229,0.1422402560710907,0.06802723556756973,0.06896667182445526,1.2395440340042114,0.13711243867874146,1.1913464069366455,0.14213991165161133,0.06756941229104996,0.06851066648960114,1.5700000524520874,-1.7286094427108765,1.5700000524520874,-1.722325086593628,0.5405552983283997,0.5480853319168091,1.5700000524520874,-1.7284951210021973,1.5700000524520874,-1.7221996784210205,0.5442178845405579,0.5517333745956421,-0.0019492754627421505,0.5234857257472534,-0.0022663712041914863,0.5763333976937126,0.001169437110946081,0.0027017589997990754
112,2.2399999999999745,0.02927563339471817,1.6138083083205856e-05,-0.0163351409137249,0.0006534383282996714,0.002799742855131626,0.001166151138022542,-0.46975287795066833,0.00030624220380559564,-0.88279789686203,0.0,0.0,0.0,0.27000001072883606,0.0,0.27069348096847534,-0.00034689955646172166,0.6701952219009399,0.670228123664856,0.12035715579986572,0.12138557434082031,0.7236656546592712,0.7773999571800232,-3.972263129981002e-06,-1.0857896995730698e-05,-0.006675153039395809,-0.006776060443371534,0.5399648547172546,0.5467267632484436,1.2395440340042114,0.13711243867874146,1.1913464069366455,0.14213991165161133,0.06756941229104996,0.06851066648960114,1.2384275197982788,0.13702163100242615,1.190719485282898,0.14204005897045135,0.06712044030427933,0.06806328892707825,1.5700000524520874,-1.7287229299545288,1.5700000524520874,-1.7224498987197876,0.5369635224342346,0.544506311416626,1.5700000524520874,-1.7286094427108765,1.5700000524520874,-1.722325086593628,0.5405552983283997,0.5480853319168091,-0.001949998045983392,0.5235391894754393,-0.002265811373156623,0.5763012446557525,0.0011169251013249948,0.0026502602701874434
113,2.259999999999974,0.029070189222693443,1.6003908967832103e-05,-0.016214249655604362,0.0006546045769937336,0.002693311544135213,0.0011672108666971326,-0.4697039723396301,0.00030565221095457673,-0.8828239440917969,0.0,0.0,0.0,0.27000001072883606,0.0,0.2706805169582367,-0.00034622102975845337,0.6701952219009399,0.6702280044555664,0.1202239990234375,0.12125039100646973,0.7343981266021729,0.788267970085144,-3.826834927167511e-06,-1.0689482223824598e-05,-0.00660313107073307,-0.00670599052682519,0.5364001989364624,0.5431744456291199,1.2384275197982788,0.13702163100242615,1.190719485282898,0.14204005897045135,0.06712044030427933,0.06806328892707825,1.2373230457305908,0.1369314193725586,1.190097689628601,0.14194068312644958,0.06667916476726532,0.0676235556602478,1.5700000524520874,-1.7288357019424438,1.5700000524520874,-1.7225741147994995,0.5334333181381226,0.5409884452819824,1.5700000524520874,-1.7287229299545288,1.5700000524520874,-1.7224498987197876,0.5369635224342346,0.544506311416626,-0.001950706144988601,0.5235935070936293,-0.0022652454225244867,0.5762674533245686,0.001064146375096442,0.002598154676744846
114,2.2799999999999736,0.028867755085229874,1.588697705301456e-05,-0.01609542779624462,0.0006556925945915282,0.002588110277429223,0.0011682667536661029,-0.46965694427490234,0.00030505095492117107,-0.8828489780426025,0.0,0.0,0.0,0.27000001072883606,0.0,0.2706677317619324,-0.0003455301630310714,0.6701952219009399,0.6702278852462769,0.12009227275848389,0.12111639976501465,0.7450605034828186,0.7990660667419434,-3.6617473142541712e-06,-1.0559547263255809e-05,-0.006534523330628872,-0.006639120634645224,0.5328973531723022,0.53968346118927,1.2373230457305908,0.1369314193725586,1.190097689628601,0.14194068312644958,0.06667916476726532,0.0676235556602478,1.236230731010437,0.1368420124053955,1.1894811391830444,0.14184194803237915,0.06624484807252884,0.06719054281711578,1.5700000524520874,-1.728947401046753,1.5700000524520874,-1.7226974964141846,0.5299587845802307,0.5375243425369263,1.5700000524520874,-1.7288357019424438,1.5700000524520874,-1.7225741147994995,0.5334333181381226,0.5409884452819824,-0.00195148602063,0.5236477938556519,-0.0022646179123402277,0.5762324034048909,0.001010728457136345,0.0025455243005432227
115,2.299999999999973,0.02866833657026291,1.5782185073476285e-05,-0.01597851887345314,0.0006566399824805558,0.0024844608269631863,0.0011691804975271225,-0.4696117341518402,0.00030443986179307103,-0.882872998714447,0.0,0.0,0.0,0.27000001072883606,0.0,0.2706550657749176,-0.00034482861519791186,0.6701953411102295,0.6702278852462769,0.11996185779571533,0.12098383903503418,0.7556537985801697,0.8097953200340271,-3.5299085539008956e-06,-1.0421571460028645e-05,-0.006467670202255249,-0.006573820952326059,0.5294502377510071,0.5362465977668762,1.236230731010437,0.1368420124053955,1.1894811391830444,0.14184194803237915,0.06624484807252884,0.06719054281711578,1.2351502180099487,0.136753112077713,1.1888697147369385,0.14174368977546692,0.06581708043813705,0.06676401197910309,1.5700000524520874,-1.7290586233139038,1.5700000524520874,-1.7228204011917114,0.5265366435050964,0.5341120958328247,1.5700000524520874,-1.728947401046753,1.5700000524520874,-1.7226974964141846,0.5299587845802307,0.5375243425369263,-0.0019522125907158738,0.5237029136479663,-0.002264028717792854,0.5761957042509209,0.0009570654255470767,0.00249222232489954
116,2.3199999999999728,0.028471726924180984,1.5701092706876807e-05,-0.01586364209651947,0.000657501514069736,0.002383768791332841,0.0011701267212629318,-0.4695683419704437,0.0003038204158656299,-0.8828960657119751,0.0,0.0,0.0,0.27000001072883606,0.0,0.27064254879951477,-0.0003441179869696498,0.6701953411102295,0.6702277660369873,0.11983275413513184,0.12085258960723877,0.7661792039871216,0.820456862449646,-3.385390755283879e-06,-1.0317325177311432e-05,-0.006404685787856579,-0.00651207659393549,0.5260557532310486,0.5328617095947266,1.2351502180099487,0.136753112077713,1.1888697147369385,0.14174368977546692,0.06581708043813705,0.06676401197910309,1.2340812683105469,0.13666485249996185,1.1882636547088623,0.1416459083557129,0.06539533287286758,0.066343292593956,1.5700000524520874,-1.7291688919067383,1.5700000524520874,-1.722942590713501,0.5231626629829407,0.530746340751648,1.5700000524520874,-1.7290586233139038,1.5700000524520874,-1.7228204011917114,0.5265366435050964,0.5341120958328247,-0.001952985327481116,0.523757563626404,-0.0022633795785331756,0.5761582277532362,0.0009027975406914468,0.002438507188502248
117,2.3399999999999723,0.028277914971113205,1.5624531442881562e-05,-0.015750592574477196,0.0006582494243048131,0.002285621128976345,0.0011709174141287804,-0.4695267379283905,0.00030319386860355735,-0.8829182386398315,0.0,0.0,0.0,0.27000001072883606,0.0,0.2706301808357239,-0.0003433997044339776,0.670195460319519,0.6702276468276978,0.11970484256744385,0.12072241306304932,0.7766375541687012,0.8310515880584717,-3.277061978224083e-06,-1.0198405107075814e-05,-0.00634351558983326,-0.0064520700834691525,0.5227095484733582,0.5295235514640808,1.2340812683105469,0.13666485249996185,1.1882636547088623,0.1416459083557129,0.06539533287286758,0.066343292593956,1.2330236434936523,0.136577308177948,1.187662959098816,0.1415487378835678,0.06497883051633835,0.0659276694059372,1.5700000524520874,-1.729278326034546,1.5700000524520874,-1.7230640649795532,0.5198306441307068,0.5274213552474976,1.5700000524520874,-1.7291688919067383,1.5700000524520874,-1.722942590713501,0.5231626629829407,0.530746340751648,-0.0019536946855769344,0.5238131724590254,-0.002262774547158841,0.5761193384308925,0.0008483775126133519,0.002384201422279242
118,2.359999999999972,0.028086839243769646,1.555490234750323e-05,-0.015639346092939377,0.0006588937831111252,0.0021911209914833307,0.0011715901782736182,-0.469486802816391,0.000302560772979632,-0.8829394578933716,0.0,0.0,0.0,0.27000001072883606,0.0,0.27061793208122253,-0.0003426744369789958,0.670195460319519,0.6702276468276978,0.11957812309265137,0.12059342861175537,0.7870298027992249,0.8415802717208862,-3.1796346320334123e-06,-1.0085246685775928e-05,-0.006284251343458891,-0.006393827963620424,0.5194054245948792,0.5262264609336853,1.2330236434936523,0.136577308177948,1.187662959098816,0.1415487378835678,0.06497883051633835,0.0659276694059372,1.2319775819778442,0.13649046421051025,1.1870675086975098,0.14145222306251526,0.06456717103719711,0.06551708281040192,1.5700000524520874,-1.7293869256973267,1.5700000524520874,-1.7231847047805786,0.5165373682975769,0.5241366624832153,1.5700000524520874,-1.729278326034546,1.5700000524520874,-1.7230640649795532,0.5198306441307068,0.5274213552474976,-0.0019543951745699673,0.5238688294834866,-0.0022621796272197514,0.5760792538069524,0.0007935486033658901,0.0023293446155678854
119,2.3799999999999715,0.027898387983441353,1.5488923963857815e-05,-0.015529805794358253,0.0006596048478968441,0.0020999894477427006,0.001172394142486155,-0.4694485068321228,0.0003019213327206671,-0.88295978307724,0.0,0.0,0.0,0.27000001072883606,0.0,0.27060583233833313,-0.00034194233012385666,0.6701955795288086,0.6702275276184082,0.1194525957107544,0.12046563625335693,0.7973567247390747,0.8520438075065613,-3.037661372218281e-06,-1.003466695692623e-05,-0.006226431578397751,-0.006337027531117201,0.5161402821540833,0.522969663143158,1.2319775819778442,0.13649046421051025,1.1870675086975098,0.14145222306251526,0.06456717103719711,0.06551708281040192,1.2309430837631226,0.13640421628952026,1.1864782571792603,0.14135637879371643,0.06416001170873642,0.06511060893535614,1.5700000524520874,-1.7294946908950806,1.5700000524520874,-1.7233045101165771,0.5132800936698914,0.5208848714828491,1.5700000524520874,-1.7293869256973267,1.5700000524520874,-1.7231847047805786,0.5165373682975769,0.5241366624832153,-0.001955213700423286,0.5239240376323515,-0.0022614457100704755,0.5760389871646048,0.0007381245940463188,0.002274429690144464
120,2.399999999999971,0.027712499722838402,1.5460303984582424e-05,-0.01542192604392767,0.0006601097993552685,0.002012987155467272,0.0011731376871466637,-0.4694117605686188,0.0003012778761330992,-0.8829793334007263,0.0,0.0,0.0,0.27000001072883606,0.0,0.2705938518047333,-0.00034120603231713176,0.6701955795288086,0.6702274084091187,0.11932826042175293,0.12033891677856445,0.8076189756393433,0.8624427914619446,-2.9573252504633274e-06,-9.936666174326092e-06,-0.0061701624654233456,-0.00628124363720417,0.5129111409187317,0.5197460055351257,1.2309430837631226,0.13640421628952026,1.1864782571792603,0.14135637879371643,0.06416001170873642,0.06511060893535614,1.2299203872680664,0.1363186538219452,1.1858950853347778,0.14126110076904297,0.06375626474618912,0.06470771133899689,1.5700000524520874,-1.7296016216278076,1.5700000524520874,-1.7234236001968384,0.5100501179695129,0.5176616907119751,1.5700000524520874,-1.7294946908950806,1.5700000524520874,-1.7233045101165771,0.5132800936698914,0.5208848714828491,-0.001955906860573009,0.5239792469447195,-0.002260837575541075,0.5759977103551037,0.0006825859585339877,0.0022188300824488305
121,2.4199999999999706,0.02752912975847721,1.5417293980135582e-05,-0.015315718948841095,0.0006606807583011687,0.0019315960817039013,0.0011738751782104373,-0.46937650442123413,0.00030063054873608053,-0.8829980492591858,0.0,0.0,0.0,0.27000001072883606,0.0,0.270581990480423,-0.00034046568907797337,0.6701956987380981,0.6702274084091187,0.11920487880706787,0.12021327018737793,0.8178171515464783,0.8727778792381287,-2.8480990295065567e-06,-9.881615369522478e-06,-0.006115222815424204,-0.006227018311619759,0.5097095966339111,0.5165510773658752,1.2299203872680664,0.1363186538219452,1.1858950853347778,0.14126110076904297,0.06375626474618912,0.06470771133899689,1.2289094924926758,0.1362338662147522,1.185317873954773,0.14116662740707397,0.0633556991815567,0.06430812180042267,1.5700000524520874,-1.7297075986862183,1.5700000524520874,-1.7235417366027832,0.5068455934524536,0.5144649744033813,1.5700000524520874,-1.7296016216278076,1.5700000524520874,-1.7234236001968384,0.5100501179695129,0.5176616907119751,-0.001956697181283218,0.5240341523538277,-0.0022601417785566014,0.5759555386829405,0.0006264523914885078,0.002162980362488076
122,2.43999999999997,0.027348212897777557,1.5376252122223377e-05,-0.015211055055260658,0.0006613191217184067,0.0018553767586126924,0.001174735720269382,-0.4693426489830017,0.00029997891397215426,-0.883016049861908,0.0,0.0,0.0,0.27000001072883606,0.0,0.2705702483654022,-0.0003397208056412637,0.6701958179473877,0.6702272891998291,0.11908268928527832,0.12008881568908691,0.8279517889022827,0.8830495476722717,-2.7264459276921116e-06,-9.857745681074448e-06,-0.006060836836695671,-0.006173335015773773,0.5065336227416992,0.513382613658905,1.2289094924926758,0.1362338662147522,1.185317873954773,0.14116662740707397,0.0633556991815567,0.06430812180042267,1.2279096841812134,0.13614961504936218,1.1847469806671143,0.14107275009155273,0.0629582479596138,0.06391143798828125,1.5700000524520874,-1.7298129796981812,1.5700000524520874,-1.7236590385437012,0.5036659836769104,0.51129150390625,1.5700000524520874,-1.7297075986862183,1.5700000524520874,-1.7235417366027832,0.5068455934524536,0.5144649744033813,-0.001957531784224642,0.5240887184582483,-0.0022593781861068862,0.5759131878890429,0.0005699564839467541,0.0021070643335998618
123,2.4599999999999698,0.027169622480869293,1.5384732250822708e-05,-0.015107974410057068,0.0006618268671445549,0.0017850227886810899,0.0011757477186620235,-0.46931007504463196,0.0002993254747707397,-0.8830333948135376,0.0,0.0,0.0,0.27000001072883606,0.0,0.270558625459671,-0.00033897411776706576,0.6701958179473877,0.6702271699905396,0.11896157264709473,0.1199653148651123,0.8380234241485596,0.893258273601532,-2.6327477371523855e-06,-9.818851140153129e-06,-0.006008361000567675,-0.006120909471064806,0.503382682800293,0.5102375149726868,1.2279096841812134,0.13614961504936218,1.1847469806671143,0.14107275009155273,0.0629582479596138,0.06391143798828125,1.2269213199615479,0.13606613874435425,1.1841822862625122,0.1409796178340912,0.06256347894668579,0.06351746618747711,1.5700000524520874,-1.729917287826538,1.5700000524520874,-1.7237753868103027,0.5005078315734863,0.5081397294998169,1.5700000524520874,-1.7298129796981812,1.5700000524520874,-1.7236590385437012,0.5036659836769104,0.51129150390625,-0.0019583160431473345,0.5241422585763047,-0.002258656990134611,0.5758709379927573,0.0005131997767291452,0.002050889690105251
