step,sim_time,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,action_0,action_1,action_2,action_3,action_4,action_5,root_pos_w_0,root_pos_w_1,root_pos_w_2,root_quat_w_0,root_quat_w_1,root_quat_w_2,root_quat_w_3,root_lin_vel_b_0,root_lin_vel_b_1,root_lin_vel_b_2,root_ang_vel_b_0,root_ang_vel_b_1,root_ang_vel_b_2,joint_pos_servo2,joint_pos_servo1,joint_pos_servo4,joint_pos_servo3,joint_pos_wheel1,joint_pos_wheel2,joint_vel_servo2,joint_vel_servo1,joint_vel_servo4,joint_vel_servo3,joint_vel_wheel1,joint_vel_wheel2,computed_torque_0,computed_torque_1,computed_torque_2,computed_torque_3,computed_torque_4,computed_torque_5,applied_torque_0,applied_torque_1,applied_torque_2,applied_torque_3,applied_torque_4,applied_torque_5
95,1.92,-0.041964780539274216,-0.00039004627615213394,-0.01138900127261877,-0.08607853949069977,-0.3562343120574951,0.2301141917705536,-0.5271407961845398,0.21725672483444214,-0.8215360045433044,0.0,0.0,0.0,0.27000001072883606,0.0,0.13306660950183868,-0.25853341817855835,-1.4641692638397217,-1.0902276039123535,0.4865792989730835,0.8186700344085693,1.732545018196106,4.982894420623779,-0.004922444000840187,0.30064988136291504,-0.26532936096191406,0.0493977889418602,0.5592876076698303,3.550499200820923,-0.9025288224220276,0.3068123161792755,-0.6674003005027771,0.5997846126556396,0.07027836889028549,0.4486831724643707,-0.9021913409233093,0.3031114637851715,-0.6637386083602905,0.6005841493606567,0.07052110880613327,0.452514111995697,-0.07972238957881927,0.007924598641693592,0.13238400220870972,-0.0820971354842186,-0.29091233015060425,0.1131427139043808,0.946482241153717,-0.04350827634334564,0.0006445152685046196,-0.011495311744511127,-0.09147104620933533,-0.36645886301994324,0.23215313255786896,-0.5642358064651489,-1.418820858001709,-0.18400150537490845,-1.0803630352020264,1.7437621355056763,5.054194450378418,-0.005478763487190008,-0.26920241117477417,0.304214745759964,0.058975882828235626,0.5613572597503662,3.580570697784424,0.21173009276390076,-0.3794395625591278,-0.4974169135093689,-0.7926177978515625,0.0059708356857299805,0.08584403991699219,0.21173009276390076,-0.3794395625591278,-0.4974169135093689,-0.7926177978515625,0.0059708356857299805,0.08584403991699219
96,1.94,-0.04350827634334564,0.0006445152685046196,-0.011495311744511127,-0.09147104620933533,-0.36645886301994324,0.23215313255786896,-0.5321093201637268,0.2212361842393875,-0.8172597885131836,0.0,0.0,0.0,0.27000001072883606,0.0,0.13238400220870972,-0.26436856389045715,-1.464235782623291,-1.0840015411376953,0.4811791181564331,0.8196369409561157,1.7437621355056763,5.054194450378418,-0.005478763487190008,0.304214745759964,-0.26920241117477417,0.058975882828235626,0.5613572597503662,3.580570697784424,-0.9021913409233093,0.3031114637851715,-0.6637386083602905,0.6005841493606567,0.07052110880613327,0.452514111995697,-0.901851236820221,0.29941439628601074,-0.6600345373153687,0.601381778717041,0.07079406827688217,0.4564095735549927,-0.08036960661411285,0.007684537209570408,0.1316700130701065,-0.08322437852621078,-0.2943896949291229,0.11535786837339401,0.9450401663780212,-0.04553012549877167,0.0008611241355538368,-0.012168492190539837,-0.0860881358385086,-0.37880125641822815,0.21617084741592407,-0.5642614960670471,-1.4241801500320435,-0.17777737975120544,-1.0792065858840942,1.7550058364868164,5.126120567321777,0.0052878777496516705,-0.2659202814102173,0.29388517141342163,0.06569627672433853,0.5620460510253906,3.6145620346069336,0.2077721208333969,-0.37753668427467346,-0.48658907413482666,-0.8131893277168274,0.007457613945007324,0.08525371551513672,0.2077721208333969,-0.37753668427467346,-0.48658907413482666,-0.8131893277168274,0.007457613945007324,0.08525371551513672
97,1.96,-0.04553012549877167,0.0008611241355538368,-0.012168492190539837,-0.0860881358385086,-0.37880125641822815,0.21617084741592407,-0.5372189879417419,0.22522109746932983,-0.8128167390823364,0.0,0.0,0.0,0.27000001072883606,0.0,0.1316700130701065,-0.2703055739402771,-1.464261531829834,-1.07777738571167,0.47581982612609863,0.8207933902740479,1.7550058364868164,5.126120567321777,0.0052878777496516705,0.29388517141342163,-0.2659202814102173,0.06569627672433853,0.5620460510253906,3.6145620346069336,-0.901851236820221,0.29941439628601074,-0.6600345373153687,0.601381778717041,0.07079406827688217,0.4564095735549927,-0.9011123776435852,0.29540157318115234,-0.6559064984321594,0.6019624471664429,0.07115142792463303,0.45989733934402466,-0.08064956963062286,0.007611199282109737,0.13143056631088257,-0.083481565117836,-0.29678428173065186,0.11655962467193604,0.9441206455230713,-0.00651111826300621,0.0007387580117210746,-9.421305730938911e-05,-0.01607876643538475,-0.18403947353363037,0.08332820236682892,-0.5625592470169067,-1.4312664270401,-0.17221330106258392,-1.079668402671814,1.7661432027816772,5.198454856872559,0.10001879185438156,-0.36370545625686646,0.23610486090183258,-0.05721907317638397,0.5560156106948853,3.6214487552642822,0.024535194039344788,-0.2770213484764099,-0.2697916030883789,-0.6047292351722717,0.025452136993408203,0.10565471649169922,0.024535194039344788,-0.2770213484764099,-0.2697916030883789,-0.6047292351722717,0.025452136993408203,0.10565471649169922
98,1.98,-0.00651111826300621,0.0007387580117210746,-9.421305730938911e-05,-0.01607876643538475,-0.18403947353363037,0.08332820236682892,-0.5409391522407532,0.2268194556236267,-0.8098998665809631,0.0,0.0,0.0,0.27000001072883606,0.0,0.13143056631088257,-0.27306312322616577,-1.4625592231750488,-1.0722132921218872,0.468733549118042,0.8203315734863281,1.7661432027816772,5.198454856872559,0.10001879185438156,0.23610486090183258,-0.36370545625686646,-0.05721907317638397,0.5560156106948853,3.6214487552642822,-0.9011123776435852,0.29540157318115234,-0.6559064984321594,0.6019624471664429,0.07115142792463303,0.45989733934402466,-0.8890885710716248,0.2938059866428375,-0.6464878916740417,0.6013840436935425,0.06719662994146347,0.4520733952522278,-0.08064255863428116,0.00762572605162859,0.13146892189979553,-0.08352980762720108,-0.29835790395736694,0.11719959229230881,0.9435409903526306,0.007691227365285158,2.306862734258175e-05,0.0021098314318805933,-0.005218234844505787,-0.13201898336410522,0.03472178801894188,-0.558611273765564,-1.4380629062652588,-0.16682349145412445,-1.0817375183105469,1.776984691619873,5.270020484924316,0.21229444444179535,-0.31540447473526,0.24006731808185577,-0.1093493178486824,0.526183545589447,3.5404388904571533,-0.04145899415016174,-0.18044212460517883,-0.2991582751274109,-0.465981662273407,0.016099214553833008,0.1347956657409668,-0.04145899415016174,-0.18044212460517883,-0.2991582751274109,-0.465981662273407,0.016099214553833008,0.1347956657409668
99,2.0,0.007691227365285158,2.306862734258175e-05,0.0021098314318805933,-0.005218234844505787,-0.13201898336410522,0.03472178801894188,-0.5434465408325195,0.22756245732307434,-0.8080106973648071,0.0,0.0,0.0,0.27000001072883606,0.0,0.13146892189979553,-0.2745223045349121,-1.458611249923706,-1.0668234825134277,0.4619370698928833,0.8182624578475952,1.776984691619873,5.270020484924316,0.21229444444179535,0.24006731808185577,-0.31540447473526,-0.1093493178486824,0.526183545589447,3.5404388904571533,-0.8890885710716248,0.2938059866428375,-0.6464878916740417,0.6013840436935425,0.06719662994146347,0.4520733952522278,-0.8857599496841431,0.29189300537109375,-0.6431598663330078,0.6004924774169922,0.0661490336060524,0.4509778618812561,-0.0805022269487381,0.00766464788466692,0.1316458284854889,-0.08348292112350464,-0.29932522773742676,0.11757192015647888,0.9431923627853394,0.003968894947320223,-0.006120109464973211,0.002738641109317541,0.014769591391086578,-0.1286008358001709,0.05059004947543144,-0.5541892647743225,-1.4431065320968628,-0.16206242144107819,-1.0844676494598389,1.787453055381775,5.340567588806152,0.1679695099592209,-0.11728274822235107,0.22017310559749603,-0.10014398396015167,0.5187755823135376,3.5369069576263428,-0.0883648693561554,-0.1236211359500885,-0.39020204544067383,-0.3653658330440521,0.017503023147583008,0.1874251365661621,-0.0883648693561554,-0.1236211359500885,-0.39020204544067383,-0.3653658330440521,0.017503023147583008,0.1874251365661621
100,2.02,0.003968894947320223,-0.006120109464973211,0.002738641109317541,0.014769591391086578,-0.1286008358001709,0.05059004947543144,-0.5450120568275452,0.22786539793014526,-0.8068699836730957,0.0,0.0,0.0,0.27000001072883606,0.0,0.1316458284854889,-0.27523890137672424,-1.4541893005371094,-1.062062382698059,0.4568934440612793,0.8155323266983032,1.787453055381775,5.340567588806152,0.1679695099592209,0.22017310559749603,-0.11728274822235107,-0.10014398396015167,0.5187755823135376,3.5369069576263428,-0.8857599496841431,0.29189300537109375,-0.6431598663330078,0.6004924774169922,0.0661490336060524,0.4509778618812561,-0.8852404952049255,0.28891080617904663,-0.6404375433921814,0.5994501113891602,0.06640776246786118,0.45429009199142456,-0.08063776791095734,0.0075646694749593735,0.1315658539533615,-0.08347979187965393,-0.30120790004730225,0.11830106377601624,0.9425018429756165,-0.011536307632923126,-0.0029491744935512543,-0.0006853933446109295,-0.00504081416875124,-0.23012523353099823,0.0611962154507637,-0.5507227182388306,-1.4459824562072754,-0.15709713101387024,-1.08547043800354,1.798117995262146,5.411882400512695,0.17590712010860443,-0.155330091714859,0.24281719326972961,-0.01794644445180893,0.5317992568016052,3.5910286903381348,0.007257372140884399,-0.14989155530929565,-0.6541246175765991,-0.5941706299781799,-0.005175352096557617,0.09557056427001953,0.007257372140884399,-0.14989155530929565,-0.6541246175765991,-0.5941706299781799,-0.005175352096557617,0.09557056427001953
101,2.04,-0.011536307632923126,-0.0029491744935512543,-0.0006853933446109295,-0.00504081416875124,-0.23012523353099823,0.0611962154507637,-0.5480265021324158,0.22862614691257477,-0.8046097159385681,0.0,0.0,0.0,0.27000001072883606,0.0,0.1315658539533615,-0.27684852480888367,-1.4507226943969727,-1.05709707736969,0.4540175199508667,0.814529538154602,1.798117995262146,5.411882400512695,0.17590712010860443,0.24281719326972961,-0.155330091714859,-0.01794644445180893,0.5317992568016052,3.5910286903381348,-0.8852404952049255,0.28891080617904663,-0.6404375433921814,0.5994501113891602,0.06640776246786118,0.45429009199142456,-0.8884457945823669,0.28714698553085327,-0.6422048807144165,0.5979433059692383,0.06843837350606918,0.4583503007888794,-0.0807018056511879,0.007529435213655233,0.131546750664711,-0.08344633877277374,-0.3027310073375702,0.11882445216178894,0.9419508576393127,-0.002614803146570921,0.0015768073499202728,0.00016279856208711863,-0.013941777870059013,-0.16417844593524933,0.040084946900606155,-0.547471284866333,-1.4502882957458496,-0.15268751978874207,-1.0866585969924927,1.8088282346725464,5.483770847320557,0.14682015776634216,-0.19926166534423828,0.20423804223537445,-0.0356082022190094,0.5422403216362,3.6157448291778564,-0.06162235140800476,-0.16295450925827026,-0.4847950339317322,-0.6073359847068787,0.005121827125549316,0.10634517669677734,-0.06162235140800476,-0.16295450925827026,-0.4847950339317322,-0.6073359847068787,0.005121827125549316,0.10634517669677734
102,2.06,-0.002614803146570921,0.0015768073499202728,0.00016279856208711863,-0.013941777870059013,-0.16417844593524933,0.040084946900606155,-0.5504845380783081,0.22914838790893555,-0.8027812838554382,0.0,0.0,0.0,0.27000001072883606,0.0,0.131546750664711,-0.27804893255233765,-1.447471261024475,-1.0526875257492065,0.4497116804122925,0.8133413791656494,1.8088282346725464,5.483770847320557,0.14682015776634216,0.20423804223537445,-0.19926166534423828,-0.0356082022190094,0.5422403216362,3.6157448291778564,-0.8884457945823669,0.28714698553085327,-0.6422048807144165,0.5979433059692383,0.06843837350606918,0.4583503007888794,-0.8842141628265381,0.2860533595085144,-0.6385107636451721,0.5964633226394653,0.06790826469659805,0.4576911926269531,-0.08078132569789886,0.0074710482731461525,0.13151812553405762,-0.08341791480779648,-0.30432793498039246,0.11942780762910843,0.941362202167511,-0.009872390888631344,-0.006141984835267067,-0.0022606374695897102,0.009590938687324524,-0.1924603134393692,0.06950943171977997,-0.5441731810569763,-1.454089879989624,-0.14810805022716522,-1.0878689289093018,1.8196351528167725,5.555972099304199,0.13154596090316772,-0.12432800978422165,0.2138873189687729,-0.04682774096727371,0.5362330675125122,3.6189680099487305,-0.02601763606071472,-0.1683579385280609,-0.5078698396682739,-0.6037908792495728,0.008237957954406738,0.09648656845092773,-0.02601763606071472,-0.1683579385280609,-0.5078698396682739,-0.6037908792495728,0.008237957954406738,0.09648656845092773
103,2.08,-0.009872390888631344,-0.006141984835267067,-0.0022606374695897102,0.009590938687324524,-0.1924603134393692,0.06950943171977997,-0.5530408024787903,0.22974339127540588,-0.800851583480835,0.0,0.0,0.0,0.27000001072883606,0.0,0.13151812553405762,-0.2793712615966797,-1.4441730976104736,-1.0481079816818237,0.44591009616851807,0.8121310472488403,1.8196351528167725,5.555972099304199,0.13154596090316772,0.2138873189687729,-0.12432800978422165,-0.04682774096727371,0.5362330675125122,3.6189680099487305,-0.8842141628265381,0.2860533595085144,-0.6385107636451721,0.5964633226394653,0.06790826469659805,0.4576911926269531,-0.8847793936729431,0.2836410105228424,-0.6374732255935669,0.5958908796310425,0.06863165646791458,0.46084457635879517,-0.08085209131240845,0.007439346984028816,0.13148586452007294,-0.08341212570667267,-0.3058309555053711,0.11996181309223175,0.9408076405525208,-0.002619031351059675,0.0018832972273230553,0.00037030293606221676,-0.015171785838901997,-0.1712958961725235,0.03804890811443329,-0.5411118865013123,-1.4579514265060425,-0.1438101828098297,-1.088976502418518,1.8305050134658813,5.628314018249512,0.15637215971946716,-0.19954878091812134,0.20368050038814545,-0.02110392227768898,0.5507525205612183,3.6317074298858643,0.014825522899627686,-0.14940929412841797,-0.6415918469429016,-0.5698320865631104,0.017432808876037598,0.09145784378051758,0.014825522899627686,-0.14940929412841797,-0.6415918469429016,-0.5698320865631104,0.017432808876037598,0.09145784378051758
104,2.1,-0.002619031351059675,0.0018832972273230553,0.00037030293606221676,-0.015171785838901997,-0.1712958961725235,0.03804890811443329,-0.5554436445236206,0.2303256094455719,-0.7990196943283081,0.0,0.0,0.0,0.27000001072883606,0.0,0.13148586452007294,-0.28065189719200134,-1.4411118030548096,-1.0438101291656494,0.4420485496520996,0.811023473739624,1.8305050134658813,5.628314018249512,0.15637215971946716,0.20368050038814545,-0.19954878091812134,-0.02110392227768898,0.5507525205612183,3.6317074298858643,-0.8847793936729431,0.2836410105228424,-0.6374732255935669,0.5958908796310425,0.06863165646791458,0.46084457635879517,-0.8826838135719299,0.2831358313560486,-0.6358992457389832,0.5946158170700073,0.0685829445719719,0.4606863856315613,-0.08091039210557938,0.007399323396384716,0.13147063553333282,-0.08340562880039215,-0.3072313964366913,0.12050800770521164,0.940281867980957,-0.004741649143397808,-0.0035322844050824642,0.0022426194045692682,-0.0076906559988856316,-0.15274018049240112,0.06091181933879852,-0.5381593704223633,-1.4615899324417114,-0.1396106481552124,-1.0902116298675537,1.8413859605789185,5.700953960418701,0.13728846609592438,-0.14881309866905212,0.1928517371416092,-0.027026433497667313,0.5402535796165466,3.6367547512054443,-0.04588565230369568,-0.1810862421989441,-0.4775976836681366,-0.6008768677711487,0.0015593767166137695,0.09984302520751953,-0.04588565230369568,-0.1810862421989441,-0.4775976836681366,-0.6008768677711487,0.0015593767166137695,0.09984302520751953
105,2.12,-0.004741649143397808,-0.0035322844050824642,0.0022426194045692682,-0.0076906559988856316,-0.15274018049240112,0.06091181933879852,-0.5576661229133606,0.23089729249477386,-0.7973043918609619,0.0,0.0,0.0,0.27000001072883606,0.0,0.13147063553333282,-0.28188589215278625,-1.4381593465805054,-1.0396106243133545,0.43841004371643066,0.8097883462905884,1.8413859605789185,5.700953960418701,0.13728846609592438,0.1928517371416092,-0.14881309866905212,-0.027026433497667313,0.5402535796165466,3.6367547512054443,-0.8826838135719299,0.2831358313560486,-0.6358992457389832,0.5946158170700073,0.0685829445719719,0.4606863856315613,-0.881851851940155,0.28108927607536316,-0.6340417265892029,0.5938495397567749,0.06877299398183823,0.4631043076515198,-0.08097214251756668,0.0073480368591845036,0.13145211338996887,-0.08339516073465347,-0.30858495831489563,0.12106777727603912,0.9397675395011902,-0.00824643112719059,-0.008576624095439911,-0.0012334686471149325,0.020704764872789383,-0.16229772567749023,0.06904996931552887,-0.5353542566299438,-1.4650675058364868,-0.1355651617050171,-1.0914063453674316,1.8522937297821045,5.7737627029418945,0.11540056020021439,-0.10543423891067505,0.1821395605802536,-0.04678169637918472,0.5408639311790466,3.660937786102295,-0.022979527711868286,-0.16789355874061584,-0.4978584051132202,-0.5993049144744873,0.010201454162597656,0.1033926010131836,-0.022979527711868286,-0.16789355874061584,-0.4978584051132202,-0.5993049144744873,0.010201454162597656,0.1033926010131836
106,2.14,-0.00824643112719059,-0.008576624095439911,-0.0012334686471149325,0.020704764872789383,-0.16229772567749023,0.06904996931552887,-0.559803307056427,0.23146352171897888,-0.7956408858299255,0.0,0.0,0.0,0.27000001072883606,0.0,0.13145211338996887,-0.28310075402259827,-1.435354232788086,-1.0355651378631592,0.4349324703216553,0.8085936307907104,1.8522937297821045,5.7737627029418945,0.11540056020021439,0.1821395605802536,-0.10543423891067505,-0.04678169637918472,0.5408639311790466,3.660937786102295,-0.881851851940155,0.28108927607536316,-0.6340417265892029,0.5938495397567749,0.06877299398183823,0.4631043076515198,-0.880734920501709,0.27892282605171204,-0.6320682168006897,0.5929126739501953,0.06914810091257095,0.4648345708847046,-0.08103625476360321,0.007302614860236645,0.13142947852611542,-0.08338063955307007,-0.30993372201919556,0.12158890068531036,0.9392575621604919,-0.006965553387999535,-0.007756399922072887,0.0018137358129024506,0.00768071785569191,-0.1457889974117279,0.06948615610599518,-0.5325586795806885,-1.4685746431350708,-0.13162681460380554,-1.0924745798110962,1.863265872001648,5.846873760223389,0.124341681599617,-0.11613136529922485,0.17612673342227936,-0.032526351511478424,0.5415053367614746,3.67189884185791,-0.02445116639137268,-0.1664561629295349,-0.4992370307445526,-0.6245844960212708,0.010840535163879395,0.09747505187988281,-0.02445116639137268,-0.1664561629295349,-0.4992370307445526,-0.6245844960212708,0.010840535163879395,0.09747505187988281
107,2.16,-0.006965553387999535,-0.007756399922072887,0.0018137358129024506,0.00768071785569191,-0.1457889974117279,0.06948615610599518,-0.5619388818740845,0.23200079798698425,-0.7939772605895996,0.0,0.0,0.0,0.27000001072883606,0.0,0.13142947852611542,-0.284286230802536,-1.4325586557388306,-1.03162682056427,0.4314253330230713,0.8075253963470459,1.863265872001648,5.846873760223389,0.124341681599617,0.17612673342227936,-0.11613136529922485,-0.032526351511478424,0.5415053367614746,3.67189884185791,-0.880734920501709,0.27892282605171204,-0.6320682168006897,0.5929126739501953,0.06914810091257095,0.4648345708847046,-0.879845142364502,0.27792254090309143,-0.6309400200843811,0.5919983386993408,0.06947477906942368,0.46645593643188477,-0.08109285682439804,0.0072529856115579605,0.13141144812107086,-0.08336973935365677,-0.3111887574195862,0.12211713194847107,0.9387749433517456,-0.007655633147805929,-0.009106429293751717,-3.008550265803933e-05,0.019482329487800598,-0.14526775479316711,0.07004586607217789,-0.5299637913703918,-1.4719042778015137,-0.12785115838050842,-1.09360933303833,1.8742868900299072,5.920281887054443,0.10826381295919418,-0.09751349687576294,0.16782502830028534,-0.042021073400974274,0.5451199412345886,3.6872551441192627,-0.020954057574272156,-0.16790002584457397,-0.4876939654350281,-0.608154296875,0.01105034351348877,0.10051918029785156,-0.020954057574272156,-0.16790002584457397,-0.4876939654350281,-0.608154296875,0.01105034351348877,0.10051918029785156
108,2.18,-0.007655633147805929,-0.009106429293751717,-3.008550265803933e-05,0.019482329487800598,-0.14526775479316711,0.07004586607217789,-0.563910722732544,0.232533797621727,-0.7924219965934753,0.0,0.0,0.0,0.27000001072883606,0.0,0.13141144812107086,-0.28543397784233093,-1.4299638271331787,-1.0278511047363281,0.4280956983566284,0.806390643119812,1.8742868900299072,5.920281887054443,0.10826381295919418,0.16782502830028534,-0.09751349687576294,-0.042021073400974274,0.5451199412345886,3.6872551441192627,-0.879845142364502,0.27792254090309143,-0.6309400200843811,0.5919983386993408,0.06947477906942368,0.46645593643188477,-0.8786712288856506,0.2762003540992737,-0.6291512250900269,0.5910451412200928,0.06972932070493698,0.4678017497062683,-0.08114839345216751,0.007203389424830675,0.13139359652996063,-0.08336019515991211,-0.312414288520813,0.12263786047697067,0.9383007884025574,-0.007752016186714172,-0.007963413372635841,-0.001625647651962936,0.018540777266025543,-0.1481710970401764,0.06523960083723068,-0.5274344086647034,-1.4751454591751099,-0.1241668239235878,-1.0947035551071167,1.8853609561920166,5.993923664093018,0.09940268099308014,-0.09356706589460373,0.16673937439918518,-0.04646069556474686,0.5490015745162964,3.6991989612579346,-0.021534979343414307,-0.16783541440963745,-0.4876019358634949,-0.6188681125640869,0.011547207832336426,0.09377765655517578,-0.021534979343414307,-0.16783541440963745,-0.4876019358634949,-0.6188681125640869,0.011547207832336426,0.09377765655517578
109,2.2,-0.007752016186714172,-0.007963413372635841,-0.001625647651962936,0.018540777266025543,-0.1481710970401764,0.06523960083723068,-0.5658308863639832,0.2330615222454071,-0.7908968329429626,0.0,0.0,0.0,0.27000001072883606,0.0,0.13139359652996063,-0.2865690290927887,-1.4274344444274902,-1.0241668224334717,0.4248545169830322,0.8052964210510254,1.8853609561920166,5.993923664093018,0.09940268099308014,0.16673937439918518,-0.09356706589460373,-0.04646069556474686,0.5490015745162964,3.6991989612579346,-0.8786712288856506,0.2762003540992737,-0.6291512250900269,0.5910451412200928,0.06972932070493698,0.4678017497062683,-0.8778910040855408,0.2749290466308594,-0.6278318166732788,0.5901539325714111,0.07015510648488998,0.46919775009155273,-0.0811995267868042,0.007161137647926807,0.13137906789779663,-0.08336237072944641,-0.3135775327682495,0.12313850224018097,0.9378467798233032,-0.006281466688960791,-0.008089026436209679,-4.549650475382805e-05,0.014457790181040764,-0.1362665444612503,0.06534995883703232,-0.525026798248291,-1.47820246219635,-0.12061391770839691,-1.095787763595581,1.8964983224868774,6.067783355712891,0.10183337330818176,-0.1010618582367897,0.1634341925382614,-0.042552292346954346,0.5567828416824341,3.709969997406006,-0.012948229908943176,-0.16401442885398865,-0.5492920875549316,-0.622445285320282,0.01694047451019287,0.09077596664428711,-0.012948229908943176,-0.16401442885398865,-0.5492920875549316,-0.622445285320282,0.01694047451019287,0.09077596664428711
110,2.22,-0.006281466688960791,-0.008089026436209679,-4.549650475382805e-05,0.014457790181040764,-0.1362665444612503,0.06534995883703232,-0.5676451325416565,0.23358920216560364,-0.7894393801689148,0.0,0.0,0.0,0.27000001072883606,0.0,0.13137906789779663,-0.2876840829849243,-1.425026774406433,-1.0206139087677002,0.421797513961792,0.804212212562561,1.8964983224868774,6.067783355712891,0.10183337330818176,0.1634341925382614,-0.1010618582367897,-0.042552292346954346,0.5567828416824341,3.709969997406006,-0.8778910040855408,0.2749290466308594,-0.6278318166732788,0.5901539325714111,0.07015510648488998,0.46919775009155273,-0.8768518567085266,0.27380579710006714,-0.6265634894371033,0.5893282890319824,0.07035156339406967,0.4705038070678711,-0.08124645799398422,0.007123997434973717,0.13136444985866547,-0.08336570858955383,-0.31469929218292236,0.12361613661050797,0.937407910823822,-0.005119062028825283,-0.005443277768790722,0.001738524530082941,-0.0007583890110254288,-0.12284696847200394,0.06162995472550392,-0.5227046012878418,-1.4812506437301636,-0.11718554049730301,-1.0968310832977295,1.907678246498108,6.14185905456543,0.10260120779275894,-0.10283632576465607,0.1544487476348877,-0.025430826470255852,0.5528481602668762,3.71773099899292,-0.017176389694213867,-0.17504967749118805,-0.48293375968933105,-0.6266161203384399,0.010370731353759766,0.09420204162597656,-0.017176389694213867,-0.17504967749118805,-0.48293375968933105,-0.6266161203384399,0.010370731353759766,0.09420204162597656
111,2.24,-0.005119062028825283,-0.005443277768790722,0.001738524530082941,-0.0007583890110254288,-0.12284696847200394,0.06162995472550392,-0.5693925023078918,0.23409916460514069,-0.788029134273529,0.0,0.0,0.0,0.27000001072883606,0.0,0.13136444985866547,-0.2887658476829529,-1.4227045774459839,-1.0171855688095093,0.4187493324279785,0.8031688928604126,1.907678246498108,6.14185905456543,0.10260120779275894,0.1544487476348877,-0.10283632576465607,-0.025430826470255852,0.5528481602668762,3.71773099899292,-0.8768518567085266,0.27380579710006714,-0.6265634894371033,0.5893282890319824,0.07035156339406967,0.4705038070678711,-0.8761696815490723,0.2727680504322052,-0.6254312992095947,0.5884408950805664,0.07068585604429245,0.4721345901489258,-0.08128893375396729,0.00708410469815135,0.13135382533073425,-0.0833776518702507,-0.3157459497451782,0.12410014122724533,0.9369907975196838,-0.005194765515625477,-0.006437385454773903,0.0020279129967093468,0.002566944807767868,-0.11576548218727112,0.06675957888364792,-0.5205482244491577,-1.4840673208236694,-0.11388125270605087,-1.097928762435913,1.9188953638076782,6.216207981109619,0.09608089178800583,-0.09242068231105804,0.14779655635356903,-0.0263434499502182,0.5569570064544678,3.734992265701294,-0.01240094006061554,-0.1725524365901947,-0.5044857263565063,-0.6356688141822815,0.014333963394165039,0.0952463150024414,-0.01240094006061554,-0.1725524365901947,-0.5044857263565063,-0.6356688141822815,0.014333963394165039,0.0952463150024414
112,2.2600000000000002,-0.005194765515625477,-0.006437385454773903,0.0020279129967093468,0.002566944807767868,-0.11576548218727112,0.06675957888364792,-0.5710077285766602,0.23461641371250153,-0.7867051959037781,0.0,0.0,0.0,0.27000001072883606,0.0,0.13135382533073425,-0.28982898592948914,-1.4205482006072998,-1.0138812065124512,0.41593265533447266,0.802071213722229,1.9188953638076782,6.216207981109619,0.09608089178800583,0.14779655635356903,-0.09242068231105804,-0.0263434499502182,0.5569570064544678,3.734992265701294,-0.8761696815490723,0.2727680504322052,-0.6254312992095947,0.5884408950805664,0.07068585604429245,0.4721345901489258,-0.8752562999725342,0.2714020609855652,-0.6241018772125244,0.5876201391220093,0.07092007249593735,0.4736788272857666,-0.08132670074701309,0.007050034590065479,0.13134540617465973,-0.08339978754520416,-0.31675007939338684,0.12457536906003952,0.9365867376327515,-0.004226772114634514,-0.00436520716175437,0.001722914632409811,-0.002857757732272148,-0.11290755122900009,0.060086268931627274,-0.5184836387634277,-1.4868251085281372,-0.11066116392612457,-1.0990225076675415,1.9301681518554688,-6.27556037902832,0.09299257397651672,-0.09604356437921524,0.14441366493701935,-0.022280821576714516,0.559639573097229,3.7465267181396484,-0.009524807333946228,-0.1748492419719696,-0.49849846959114075,-0.6336297988891602,0.013225197792053223,0.09418153762817383,-0.009524807333946228,-0.1748492419719696,-0.49849846959114075,-0.6336297988891602,0.013225197792053223,0.09418153762817383
