policy_step,sim_time,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,leg_target_servo2,leg_target_servo1,leg_target_servo4,leg_target_servo3,wheel_velocity_target_wheel1,wheel_velocity_target_wheel2,applied_ctrl_servo2,applied_ctrl_servo1,applied_ctrl_servo4,applied_ctrl_servo3,applied_ctrl_wheel1,applied_ctrl_wheel2,actuator_force_servo2,actuator_force_servo1,actuator_force_servo4,actuator_force_servo3,actuator_force_wheel1,actuator_force_wheel2
10,0.2000000000000001,-0.018895870074629784,-0.03895973786711693,0.00300023565068841,-0.04557480290532112,0.3737720847129822,-0.6631232500076294,-0.2304428368806839,-0.005798310972750187,-0.9730685949325562,0.0,0.0,0.0,0.27000001072883606,0.0,0.2718345820903778,0.005958719179034233,0.39171135425567627,0.09336686134338379,0.3960585594177246,0.0773230791091919,-0.7633015513420105,-0.8237990736961365,1.4228291511535645,0.5367339849472046,1.4424748420715332,0.16924788057804108,-7.41766881942749,-9.756375312805176,1.0862555503845215,0.21723593771457672,1.4632641077041626,0.10186668485403061,-0.8118276596069336,-1.1679619550704956,1.0882651805877686,0.21106085181236267,1.505944848060608,0.09023077040910721,-0.729773223400116,-1.1336365938186646,1.5700000524520874,-1.636173963546753,1.5700000524520874,-1.787211537361145,-5.838185787200928,-9.069092750549316,1.5700000524520874,-1.6119791269302368,1.5700000524520874,-1.7685590982437134,-7.385448455810547,-9.780322074890137,-0.012293610473795624,0.9191394791304326,-0.18405633395186527,0.21815008977945638,0.09353202835514018,-0.05482304374193703
11,0.2200000000000001,-0.03635707497596741,-0.03604251518845558,-0.00971392821520567,-0.10717474669218063,0.307137131690979,-0.7776055335998535,-0.22392086684703827,-0.007474836893379688,-0.9745786786079407,0.0,0.0,0.0,0.27000001072883606,0.0,0.27159950137138367,0.007669663056731224,0.41815710067749023,0.10182249546051025,0.4231144189834595,0.079933762550354,-0.8947730660438538,-1.0107825994491577,1.3142459392547607,0.4226027727127075,1.282575249671936,0.13268359005451202,-6.522930145263672,-9.330421447753906,1.0882651805877686,0.21106085181236267,1.505944848060608,0.09023077040910721,-0.729773223400116,-1.1336365938186646,1.0927752256393433,0.2067771703004837,1.5449960231781006,0.08318895101547241,-0.6454312801361084,-1.0952316522598267,1.5700000524520874,-1.6415284872055054,1.5700000524520874,-1.7960138320922852,-5.163450241088867,-8.761853218078613,1.5700000524520874,-1.6284550428390503,1.5700000524520874,-1.772666573524475,-6.494621276855469,-9.343695640563965,-0.07048108662816155,0.8730283556482483,-0.1260317800468993,0.21032937571159493,0.07745608662120418,-0.030243483865131537
12,0.24000000000000013,-0.04557794705033302,-0.04132523015141487,-0.0235504899173975,-0.135154128074646,0.3192330598831177,-0.8845348954200745,-0.2176567167043686,-0.008756110444664955,-0.975986123085022,0.0,0.0,0.0,0.27000001072883606,0.0,0.2710447907447815,0.008971312083303928,0.4425417184829712,0.10854291915893555,0.44730353355407715,0.08121812343597412,-1.0129060745239258,-1.192183017730713,1.2033644914627075,0.3404427170753479,1.1487940549850464,0.053888820111751556,-5.870621204376221,-9.060447692871094,1.0927752256393433,0.2067771703004837,1.5449960231781006,0.08318895101547241,-0.6454312801361084,-1.0952316522598267,1.1026159524917603,0.2009769082069397,1.5793522596359253,0.0811392217874527,-0.5468761324882507,-1.0418065786361694,1.5700000524520874,-1.6487789154052734,1.5700000524520874,-1.7985759973526,-4.375009059906006,-8.334452629089355,1.5700000524520874,-1.636173963546753,1.5700000524520874,-1.787211537361145,-5.838185787200928,-9.069092750549316,-0.1028312305707395,0.895460807519477,-0.09420270173762724,0.19631003965297467,0.07992039052110123,-0.02287845810615252
13,0.2600000000000001,-0.04990186542272568,-0.04802963510155678,-0.03330741077661514,-0.1546267867088318,0.3238297998905182,-0.9758362174034119,-0.21115922927856445,-0.009925848804414272,-0.9774012565612793,0.0,0.0,0.0,0.27000001072883606,0.0,0.270245224237442,0.010154997929930687,0.4647562503814697,0.11397278308868408,0.46901071071624756,0.08130478858947754,-1.1176772117614746,-1.3676029443740845,1.097133994102478,0.2833724617958069,1.0320020914077759,-0.00018729068688116968,-5.201854705810547,-8.758440971374512,1.1026159524917603,0.2009769082069397,1.5793522596359253,0.0811392217874527,-0.5468761324882507,-1.0418065786361694,1.113464593887329,0.19394811987876892,1.6096091270446777,0.08148008584976196,-0.4385314881801605,-0.9739921689033508,1.5700000524520874,-1.6575648784637451,1.5700000524520874,-1.798149824142456,-3.508251905441284,-7.791937351226807,1.5700000524520874,-1.6415284872055054,1.5700000524520874,-1.7960138320922852,-5.163450241088867,-8.761853218078613,-0.11454764586885169,0.906028464339407,-0.0748567355124532,0.21818171204887804,0.09201426165498461,-0.01050810553810777
14,0.28000000000000014,-0.051331210881471634,-0.052445076406002045,-0.039009418338537216,-0.1756325662136078,0.29326334595680237,-1.0428799390792847,-0.2049415111541748,-0.010902049019932747,-0.9787135124206543,0.0,0.0,0.0,0.27000001072883606,0.0,0.2692950963973999,0.011138701811432838,0.4849165678024292,0.1181800365447998,0.48850035667419434,0.08072030544281006,-1.2068990468978882,-1.5347518920898438,0.9998960494995117,0.22732295095920563,0.9274406433105469,-0.02322641760110855,-4.4186224937438965,-8.336738586425781,1.113464593887329,0.19394811987876892,1.6096091270446777,0.08148008584976196,-0.4385314881801605,-0.9739921689033508,1.1242905855178833,0.1855442076921463,1.6388359069824219,0.08239702880382538,-0.3217831552028656,-0.8931450843811035,1.5700000524520874,-1.6680697202682495,1.5700000524520874,-1.7970037460327148,-2.574265241622925,-7.145160675048828,1.5700000524520874,-1.6487789154052734,1.5700000524520874,-1.7985759973526,-4.375009059906006,-8.334452629089355,-0.12109874819642918,0.9052830187671539,-0.058898187612305364,0.2528596534787937,0.1040950640861471,0.0044133026420993815
15,0.30000000000000016,-0.05005976930260658,-0.054591912776231766,-0.041426897048950195,-0.19738686084747314,0.23480138182640076,-1.0880802869796753,-0.1996258795261383,-0.011553446762263775,-0.9798040986061096,0.0,0.0,0.0,0.27000001072883606,0.0,0.26827555894851685,0.011791042052209377,0.5032529830932617,0.12115943431854248,0.505969762802124,0.07987606525421143,-1.2789421081542969,-1.691309928894043,0.9126358032226562,0.1696922332048416,0.8326373100280762,-0.02797016128897667,-3.5558230876922607,-7.799618244171143,1.1242905855178833,0.1855442076921463,1.6388359069824219,0.08239702880382538,-0.3217831552028656,-0.8931450843811035,1.1369558572769165,0.17575620114803314,1.669338583946228,0.0829760730266571,-0.19586370885372162,-0.7997651100158691,1.5700000524520874,-1.680304765701294,1.5700000524520874,-1.7962799072265625,-1.566909670829773,-6.398120880126953,1.5700000524520874,-1.6575648784637451,1.5700000524520874,-1.798149824142456,-3.508251905441284,-7.791937351226807,-0.1304174722876379,0.9033376421234998,-0.04174683719335626,0.28257734320431993,0.11290765741756736,0.01859408573395882
16,0.3200000000000002,-0.046500395983457565,-0.05512560158967972,-0.04128272086381912,-0.2176024466753006,0.15506413578987122,-1.1141750812530518,-0.1956893503665924,-0.011826390400528908,-0.9805946350097656,0.0,0.0,0.0,0.27000001072883606,0.0,0.2672504782676697,0.012059842236340046,0.5199421644210815,0.12283682823181152,0.5216212272644043,0.07895994186401367,-1.3324378728866577,-1.8351564407348633,0.8333033323287964,0.10796757787466049,0.7475638389587402,-0.025624090805649757,-2.6253249645233154,-7.157352924346924,1.1369558572769165,0.17575620114803314,1.669338583946228,0.0829760730266571,-0.19586370885372162,-0.7997651100158691,1.153073787689209,0.1645049750804901,1.7023570537567139,0.08231578022241592,-0.06017988920211792,-0.6943245530128479,1.5700000524520874,-1.6943687200546265,1.5700000524520874,-1.797105312347412,-0.48143911361694336,-5.554596424102783,1.5700000524520874,-1.6680697202682495,1.5700000524520874,-1.7970037460327148,-2.574265241622925,-7.145160675048828,-0.13957448323368027,0.9052421015932666,-0.025833689474513477,0.3044286100283422,0.12051480746066723,0.030594918574271546
17,0.3400000000000002,-0.041242536157369614,-0.05450889840722084,-0.038939379155635834,-0.2346329540014267,0.05591515079140663,-1.1226561069488525,-0.19351649284362793,-0.011731992475688457,-0.9810268878936768,0.0,0.0,0.0,0.27000001072883606,0.0,0.26627084612846375,0.011958319693803787,0.5351243019104004,0.12313055992126465,0.5356458425521851,0.07800567150115967,-1.3662090301513672,-1.9642606973648071,0.759236752986908,0.04087396338582039,0.6727600693702698,-0.02212957665324211,-1.6221436262130737,-6.413566589355469,1.153073787689209,0.1645049750804901,1.7023570537567139,0.08231578022241592,-0.06017988920211792,-0.6943245530128479,1.174698829650879,0.15211519598960876,1.7379308938980103,0.08051981776952744,0.08516073226928711,-0.5769121050834656,1.5700000524520874,-1.7098560333251953,1.5700000524520874,-1.7993502616882324,0.6812858581542969,-4.615296840667725,1.5700000524520874,-1.680304765701294,1.5700000524520874,-1.7962799072265625,-1.566909670829773,-6.398120880126953,-0.14302858325977397,0.9157149632847457,-0.014723317082912857,0.3196413936041651,0.13149517378501008,0.040182196570730966
18,0.3600000000000002,-0.03492555022239685,-0.05322648584842682,-0.034598879516124725,-0.24886246025562286,-0.06403058022260666,-1.119928240776062,-0.19351325929164886,-0.011318188160657883,-0.9810323715209961,0.0,0.0,0.0,0.27000001072883606,0.0,0.2653803825378418,0.01153650600463152,0.5489026308059692,0.12194156646728516,0.5482368469238281,0.07694423198699951,-1.3788225650787354,-2.0766589641571045,0.6899600028991699,-0.03121771477162838,0.6072690486907959,-0.022967353463172913,-0.5412998795509338,-5.57192850112915,1.174698829650879,0.15211519598960876,1.7379308938980103,0.08051981776952744,0.08516073226928711,-0.5769121050834656,1.2014367580413818,0.13969600200653076,1.7724666595458984,0.078653983771801,0.23271812498569489,-0.4535169005393982,1.5700000524520874,-1.7253799438476562,1.5700000524520874,-1.801682472229004,1.861744999885559,-3.6281352043151855,1.5700000524520874,-1.6943687200546265,1.5700000524520874,-1.797105312347412,-0.48143911361694336,-5.554596424102783,-0.14114359573225244,0.9339863482980952,-0.008561926609090165,0.3279947773056442,0.1445187867620954,0.046764744768701405
19,0.3800000000000002,-0.028118746355175972,-0.051544640213251114,-0.028139935806393623,-0.2616230547428131,-0.2088865339756012,-1.111769199371338,-0.19614781439304352,-0.010649586096405983,-0.9805164933204651,0.0,0.0,0.0,0.27000001072883606,0.0,0.2646206319332123,0.010860772803425789,0.5613753795623779,0.11923491954803467,0.559561014175415,0.07568883895874023,-1.3687305450439453,-2.170412540435791,0.625766396522522,-0.10424617677927017,0.5495138764381409,-0.028426354750990868,0.6171568632125854,-4.633542537689209,1.2014367580413818,0.13969600200653076,1.7724666595458984,0.078653983771801,0.23271812498569489,-0.4535169005393982,1.2287026643753052,0.12737160921096802,1.8001563549041748,0.07624965161085129,0.37308675050735474,-0.33048516511917114,1.5700000524520874,-1.7407854795455933,1.5700000524520874,-1.8046878576278687,2.984694004058838,-2.643881320953369,1.5700000524520874,-1.7098560333251953,1.5700000524520874,-1.7993502616882324,0.6812858581542969,-4.615296840667725,-0.13607158690206766,0.9560065678689718,-0.005491051671931757,0.33269206465175927,0.1571772741133386,0.05121284191518605
